"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"2428","R,G","3","Jolene, Plundering Pugilist","uncommon","Creature","0.35","0.2","0.35","0.13","0.04","0.2631578947368421","170"
"2429","W,B","5","""Brims"" Barone, Midway Mobster","uncommon","Creature","0.35","0.15","0.21","0.1","undefined","0","170"
"2430","B","4","Shelob, Dread Weaver","rare","Creature","0.99","0.71","1.42","0.96","1.72","0.1111111111111111","170"
"2431","B,R,G","2","Krark, the Thumbless // Reyhan, Last of the Abzan","rare","Creature","2.29","1.18","7.84","1.11","10.15","0.7070707070707071","170"
"2432","U","2","Hydro-Man, Fluid Felon","rare","Creature","0.49","0.5","1.06","0.42","0.03","0.47008547008547014","169"
"2433","R","3","Strago and Relm","rare","Creature","0.49","0.25","0.53","0.26","0.98","0.43859649122807015","169"
"2434","U,R","2","Captain Vargus Wrath","uncommon","Creature","0.35","0.25","0.35","0.19","0.04","0.4","169"
"2435","G,U,R","5","The Twelfth Doctor // Graham O'Brien","rare","Creature","0.49","0.25","0.53","0.22","undefined","0.4375","169"
"2436","B","6","Ihsan's Shade","uncommon","Creature","0.35","0.25","0.21","0.07","0.02","0.5","168"
"2437","U","2","Caelorna, Coral Tyrant","uncommon","Creature","0.35","0.25","0.21","0.12","0.04","0.13461538461538464","168"
"2438","W","9","Reya Dawnbringer","rare","Creature","3.49","3.8","3.2","1.54","0.02","0.3879310344827587","168"
"2439","G","5","Kodama of the Center Tree","rare","Creature","0.69","0.5","0.53","0.23","0.02","0.47058823529411764","168"
"2440","U,R","6","Niv-Mizzet, Dracogenius","rare","Creature","1.79","1.04","1.78","0.67","0.02","0.8333333333333334","167"
"2441","U,R","5","Ganax, Astral Hunter // Candlekeep Sage","uncommon","Creature","0.99","0.37","1.06","0.39","4.73","0.22157434402332354","167"
"2442","B","2","Desmond Miles","rare","Creature","0.79","0.5","0.71","0.37","0.02","0.07142857142857142","167"
"2443","B,G","6","Kodama of the East Tree // Tormod, the Desecrator","rare","Creature","5.99","3.37","5.7","3.6","10.91","0.9206349206349206","166"
"2444","R,G","5","Alena, Kessig Trapper // Kodama of the East Tree","uncommon","Creature","0.49","0.25","0.53","0.15","0.04","0.25","166"
"2445","G,U,R","4","Kydele, Chosen of Kruphix // Rograkh, Son of Rohgahh","mythic","Creature","2.79","2.02","1.78","2.99","1.16","0.4746835443037974","166"
"2446","B","4","Infernal Kirin","rare","Creature","3.99","2.25","4.27","0.61","0.02","0.573170731707317","166"
"2447","U,B","5","Kotose, the Silent Spider","rare","Creature","0.49","0.25","0.35","0.18","0.02","0","166"
"2448","W","4","Appa, Steadfast Guardian","mythic","Creature","3.99","43.94","undefined","undefined","undefined","0","165"
"2449","U","4","Lu Xun, Scholar General","rare","Creature","0.59","0.49","0.35","0.24","0.03","0","165"
"2450","U,B","4","Sarevok, Deathbringer // Clan Crafter","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.09523809523809523","165"
"2451","W","1","Aunt May","uncommon","Creature","0.35","0.22","0.53","0.14","0.01","0.3644859813084112","165"
"2452","W,B","3","Lae'zel, Vlaakith's Champion // Agent of the Shadow Thieves","rare","Creature","3.49","1.47","3.56","1.8","undefined","0.2684365781710914","165"
"2453","B,G","8","Kamahl, Heart of Krosa // Tormod, the Desecrator","mythic","Creature","5.49","3.41","4.98","3.88","6.47","0.3538461538461539","164"
"2454","W,B","5","The Spot, Living Portal","rare","Creature","0.49","0.26","0.53","0.18","0.01","0.39361702127659576","164"
"2455","B,R","4","Monoxa, Midway Manager","uncommon","Creature","0.35","0.22","0.35","0.16","2.37","0.17647058823529413","164"
"2456","G","2","Wilson, Refined Grizzly // Master Chef","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","163"
"2457","U","5","Meloku the Clouded Mirror","rare","Creature","1.49","0.96","1.42","0.6","0.02","0.2461538461538461","163"
"2458","W","3","Fortune, Loyal Steed","rare","Creature","0.49","0.27","0.35","0.14","0.02","0.38095238095238093","163"
"2459","R,G,W","4","Jacques le Vert","rare","Creature","29.99","24.88","27.8","4.42","0.02","0.21052631578947367","163"
"2460","R","2","Krark, the Thumbless // Rograkh, Son of Rohgahh","rare","Creature","2.29","1.18","7.84","1.11","10.15","0.7070707070707071","162"
"2461","W","4","Baird, Steward of Argive","uncommon","Creature","0.35","0.25","0.35","0.07","0.03","0.47150259067357514","162"
"2462","B,R,G","3","Ellie, Vengeful Hunter // Joel, Resolute Survivor","mythic","Creature","undefined","undefined","undefined","undefined","undefined","0","162"
"2463","G,U","6","Eligeth, Crossroads Augur // Thrasios, Triton Hero","rare","Creature","0.49","0.35","0.35","0.16","0.03","0.46153846153846156","162"
"2464","W","7","Oyobi, Who Split the Heavens","rare","Creature","0.59","0.31","0.53","0.1","0.02","0.15384615384615385","162"
"2465","B","5","Spider-Man Noir","uncommon","Creature","0.35","0.2","0.21","0.08","0.01","0.21","161"
"2466","G,U","3","Zellix, Sanity Flayer // Cloakwood Hermit","mythic","Creature","27.99","19","24.95","4.32","7.62","0.32124352331606215","161"
"2467","R","3","Tersa Lightshatter","rare","Creature","1.49","1.05","1.42","1.18","0.02","0.18181818181818185","161"
"2468","B,R","2","Francisco, Fowl Marauder // Rograkh, Son of Rohgahh","rare","Creature","0.49","0.25","0.35","0.25","2.27","0.06666666666666667","161"
"2469","B","4","Shadowheart, Dark Justiciar // Agent of the Iron Throne","rare","Creature","0.79","0.49","0.71","0.24","2.91","0.17647058823529407","161"
"2470","W,U","4","The Fifth Doctor // Clara Oswald","rare","Creature","0.49","0.25","0.35","0.21","undefined","0.3333333333333333","160"
"2471","R,W","3","Araña, Heart of the Spider","rare","Creature","0.49","0.45","0.53","0.21","0.01","0.3763440860215054","160"
"2472","R","3","Arni Metalbrow","rare","Creature","0.49","0.3","0.35","0.14","0.02","0.26666666666666666","160"
"2473","B","7","Shauku, Endbringer","rare","Creature","1.79","2.05","2.13","1.32","0.6","0.6","160"
"2474","W,U","2","Dorothea, Vengeful Victim","rare","Creature","0.49","0.25","0.35","0.23","0.02","0","160"
"2475","W","4","Gandalf, White Rider","rare","Creature","0.69","0.66","0.53","1.29","0.02","0.0625","159"
"2476","B,G","3","Rhys the Exiled","rare","Creature","2.29","0.92","2.49","0.61","0.02","0.47619047619047616","159"
"2477","R","3","Breeches, Eager Pillager","rare","Creature","0.99","0.41","0.53","0.44","0.02","0.14534883720930225","159"
"2478","W","5","Kiyomaro, First to Stand","rare","Creature","0.59","0.55","0.53","0.31","0.02","0.8","158"
"2479","G","5","Baru, Fist of Krosa","rare","Creature","0.99","0.85","0.71","0.38","0.02","0.058823529411764705","158"
"2480","G,U","5","Keruga, the Macrosage","rare","Creature","0.49","0.31","0.35","0.2","0.02","0.3125","158"
"2481","B","3","Viconia, Drow Apostate // Scion of Halaster","uncommon","Creature","0.35","0.2","0.21","0.04","0.37","0.6666666666666666","158"
"2482","R,G","2","Hajar, Loyal Bodyguard","rare","Creature","1.79","0.6","1.78","0.54","0.02","0.23076923076923084","157"
"2483","U","3","James, Wandering Dad","rare","Creature","0.49","0.25","0.35","0.19","0.38","0.3333333333333333","157"
"2484","G,U","3","Kianne, Dean of Substance","rare","Creature","0.49","0.28","0.35","0.15","0.02","0.06666666666666667","157"
"2485","U,R,W","4","Hargilde, Kindly Runechanter // Sophina, Spearsage Deserter","rare","Creature","0.49","0.42","0.35","0.17","0.51","0","157"
"2486","U,R,W","2","Bjorna, Nightfall Alchemist // Hargilde, Kindly Runechanter","rare","Creature","0.59","0.49","0.35","0.24","0.63","0.3333333333333333","157"
"2487","R,G","2","Krark, the Thumbless // Slurrk, All-Ingesting","rare","Creature","2.29","1.18","7.84","1.11","10.15","0.7070707070707071","156"
"2488","G,W","7","Emmara Tandris","rare","Creature","0.49","0.44","0.35","0.24","0.02","0.5454545454545454","156"
"2489","W","5","Abdel Adrian, Gorion's Ward // Inspiring Leader","uncommon","Creature","0.35","0.2","0.35","0.14","undefined","0.2621359223300971","156"
"2490","W","5","Radiant, Archangel","rare","Creature","5.99","6.34","5.7","4.27","0.02","0.3","156"
"2491","W","4","Jazal Goldmane","rare","Creature","0.49","0.25","0.35","0.18","0.02","0.2033898305084746","156"
"2492","W","4","General Jarkeld","rare","Creature","0.49","0.88","0.53","0.79","undefined","0","156"
"2493","W","3","Boromir, Warden of the Tower","rare","Creature","5.49","3.18","4.98","3.22","0.02","0.6042780748663108","155"
"2494","G,U","2","Thrasios, Triton Hero","rare","Creature","22.99","20.52","19.96","13.88","1.54","1.343648208469055","155"
"2495","U","6","Uyo, Silent Prophet","rare","Creature","0.49","0.5","0.53","0.21","0.02","0.47058823529411764","155"
"2496","G,W","4","Wakka, Devoted Guardian","rare","Creature","0.49","0.25","0.53","0.31","1.44","0.4000000000000001","155"
"2497","U","4","Osgood, Operation Double","rare","Creature","0.49","0.25","0.35","0.19","undefined","0.4","154"
"2498","W,U","2","Pippin, Guard of the Citadel","rare","Creature","0.99","0.5","1.42","0.5","0.02","0.4247787610619469","154"
"2499","G,W","8","Chorus of the Conclave","rare","Creature","0.49","0.49","0.35","0.17","0.02","0","153"
"2500","W,U","4","Ayesha Tanaka","rare","Creature","0.49","0.46","0.53","0.44","undefined","0.5","153"
"2501","W,B","5","Tevesh Szat, Doom of Fools // Yoshimaru, Ever Faithful","mythic","Planeswalker","8.99","7.18","8.55","6.76","2.53","0.5728155339805826","153"
"2502","U,R","3","Gale, Waterdeep Prodigy // Guild Artisan","rare","Creature","0.49","0.3","0.35","0.16","undefined","0.2063492063492063","153"
"2503","R","4","Rakka Mar","uncommon","Creature","0.35","0.25","0.21","0.1","0.02","0.2857142857142857","152"
"2504","G,U","4","Halsin, Emerald Archdruid // Feywild Visitor","uncommon","Creature","0.35","0.2","0.21","0.09","0.21","0.06666666666666667","152"
"2505","R,G","5","Ulrich of the Krallenhorde","mythic","Creature","4.99","2.91","4.27","2.46","0.02","0.14285714285714285","151"
"2506","G","1","Haldir, Lórien Lieutenant","rare","Creature","0.49","0.25","0.35","0.63","0.87","0","151"
"2507","U","4","Sakashima of a Thousand Faces","mythic","Creature","42.99","32.02","42.78","29.39","13.52","0.9020833333333332","151"
"2508","W,U","4","Vhal, Candlekeep Researcher // Noble Heritage","uncommon","Creature","0.35","0.2","0.21","0.04","undefined","0.34782608695652173","149"
"2509","G,U,R","4","Kydele, Chosen of Kruphix // Ludevic, Necro-Alchemist","mythic","Creature","2.79","2.02","1.78","2.99","1.16","0.4746835443037974","149"
"2510","R,G,W,U","2","Akiri, Line-Slinger // Kydele, Chosen of Kruphix","rare","Creature","4.99","3.64","4.27","2.7","1.58","0.4090909090909091","149"
"2511","U,B,R","2","Esior, Wardwing Familiar // Vial Smasher the Fierce","uncommon","Creature","0.99","0.65","1.42","0.37","0.04","0.34693877551020424","149"
"2512","R","7","Dargo, the Shipwrecker // Kediss, Emberclaw Familiar","uncommon","Creature","0.35","0.25","0.21","0.16","0.04","0.3157894736842105","149"
"2513","W,B","5","Naomi, Pillar of Order","uncommon","Creature","0.35","0.2","0.21","0.08","0.03","0.2857142857142857","148"
"2514","W","2","Sensei Golden-Tail","rare","Creature","2.99","1.81","2.85","1.08","0.02","0.058823529411764705","148"
"2515","U,R","3","Alora, Merry Thief // Popular Entertainer","uncommon","Creature","0.35","0.2","0.21","0.1","undefined","0.625","147"
"2516","R,G","7","Dragonlord Atarka","mythic","Creature","1.49","0.89","8.55","0.71","0.02","0.4782608695652174","147"
"2517","R","2","Tyrox, Saurid Tyrant","uncommon","Creature","0.35","0.2","0.21","0.04","0.03","0.05555555555555555","146"
"2518","W","4","Prowl, Stoic Strategist","mythic","Creature","0.99","1.02","1.06","0.45","2.68","0.2469879518072288","146"
"2519","R,G","3","Erinis, Gloom Stalker // Guild Artisan","uncommon","Creature","0.35","0.2","0.21","0.09","0.88","0.03225806451612903","146"
"2520","B","6","Venom, Eddie Brock","mythic","Creature","15.99","19.47","21.39","12.73","undefined","0.4690265486725664","146"
"2521","R","3","Captain Lannery Storm","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.15909090909090895","146"
"2522","W,B","7","Akroma, Vision of Ixidor // Falthis, Shadowcat Familiar","mythic","Creature","8.99","8.99","9.26","6.9","3.98","0.2037037037037037","146"
"2523","U","3","Imoen, Mystic Trickster // Dungeon Delver","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.1111111111111111","145"
"2524","W,U,B","3","Ghost of Ramirez DePietro // Ravos, Soultender","uncommon","Creature","0.35","0.2","0.21","0.09","0.04","0.07142857142857142","145"
"2525","G","4","Kolvori, God of Kinship","rare","Creature","0.49","0.49","0.35","0.23","0.02","0.14285714285714285","145"
"2526","B","3","Armix, Filigree Thrasher // Keskit, the Flesh Sculptor","uncommon","Creature","0.35","0.25","0.35","0.15","0.04","0.22727272727272727","145"
"2527","W,U","4","Lulu, Loyal Hollyphant // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.4117647058823529","144"
"2528","B","4","Ashling, the Extinguisher","rare","Creature","9.49","5.1","7.12","3.29","0.02","0.2857142857142857","144"
"2529","U,B","4","Xande, Dark Mage","rare","Creature","0.49","0.33","0.53","0.35","0.5","0.35227272727272724","144"
"2530","W,U","6","Glacian, Powerstone Engineer // Rebbec, Architect of Ascension","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.25","144"
"2531","W","1","Zack Fair","uncommon","Creature","0.35","0.25","0.35","0.15","0.03","0.25735294117647056","144"
"2532","B","5","Old Flitterfang","uncommon","Creature","0.79","0.33","0.71","0.38","0.03","0.09090909090909091","143"
"2533","B,R","3","Ultimate Green Goblin","rare","Creature","0.49","0.43","0.53","0.26","0.01","0.574468085106383","143"
"2534","W,U","3","Alora, Merry Thief // Far Traveler","uncommon","Creature","0.35","0.2","0.21","0.1","undefined","0.625","143"
"2535","B","5","He Who Hungers","rare","Creature","1.49","0.75","1.42","0.28","0.02","0.6","143"
"2536","U,R,W","4","Bruse Tarl, Boorish Herder // Ishai, Ojutai Dragonspeaker","mythic","Creature","4.49","4.21","4.98","2.16","0.73","0.45454545454545453","143"
"2537","R,G","2","Wyll, Blade of Frontiers // Master Chef","rare","Creature","0.59","0.4","0.71","0.29","1.25","0.0975609756097561","143"
"2538","B","6","Nadier, Agent of the Duskenel // Tevesh Szat, Doom of Fools","uncommon","Creature","0.35","0.25","0.35","0.09","0.04","0.17647058823529413","143"
"2539","R","6","Homura, Human Ascendant","rare","Creature","4.49","3.6","4.27","1.39","0.02","0.2777777777777778","143"
"2540","R","2","Krark, the Thumbless","rare","Creature","2.29","1.18","7.84","1.11","10.15","0.7070707070707071","142"
"2541","U,B","3","Lydia Frye","uncommon","Creature","0.35","0.2","0.21","0.08","0.05","0.26666666666666666","142"
"2542","U,B","4","Burakos, Party Leader // Clan Crafter","mythic","Creature","0.99","0.93","1.42","1.14","1.15","0.27624309392265173","142"
"2543","U","4","Venser, Shaper Savant","rare","Creature","0.99","0.52","1.06","0.56","0.02","0.39800995024875624","142"
"2544","U","3","Barrin, Tolarian Archmage","rare","Creature","0.49","0.3","0.35","0.23","0.02","0.2857142857142857","142"
"2545","R,G,W","7","Akroma, Vision of Ixidor // Tana, the Bloodsower","mythic","Creature","8.99","8.99","9.26","6.9","3.98","0.2037037037037037","142"
"2546","B,R","7","Tsabo Tavoc","rare","Creature","0.49","0.74","0.53","0.43","0.07","0.26666666666666666","141"
"2547","W,U,B","3","Silas Renn, Seeker Adept // Yoshimaru, Ever Faithful","mythic","Creature","0.99","0.83","1.06","0.38","2.84","0.2777777777777778","141"
"2548","W,U,B","4","Halfdane","rare","Creature","32.99","32.09","32.08","4.6","0.02","0.6","140"
"2549","B","5","Tevesh Szat, Doom of Fools // Tormod, the Desecrator","mythic","Planeswalker","8.99","7.18","8.55","6.76","2.53","0.5728155339805826","140"
"2550","G","2","Wilson, Refined Grizzly","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","139"
"2551","G","5","Kaysa","rare","Creature","5.99","3.52","6.41","2.22","0.18","0.1","139"
"2552","B","6","Ascendant Evincar","rare","Creature","3.49","2.8","3.2","0.8","0.02","0.22727272727272727","139"
"2553","U","6","Ultimecia, Temporal Threat","rare","Creature","2.29","0.75","2.49","1.41","0.28","0.5669291338582677","139"
"2554","R,W,B","2","Kediss, Emberclaw Familiar // Tymna the Weaver","uncommon","Creature","6.99","5.21","7.12","1.79","1.76","0.5128205128205131","139"
"2555","W,U","5","The Seventh Doctor // Clara Oswald","rare","Creature","0.49","0.25","0.35","0.19","undefined","0.6551724137931034","138"
"2556","U,R,W","5","Kraum, Ludevic's Opus // Yoshimaru, Ever Faithful","rare","Creature","7.49","5.39","6.41","2.86","0.47","0.6699999999999996","138"
"2557","B","2","Gollum, Patient Plotter","uncommon","Creature","0.35","0.2","0.35","0.09","0.03","0.2222222222222222","138"
"2558","W","4","Kongming, ""Sleeping Dragon""","uncommon","Creature","0.35","0.29","0.21","0.15","0.01","0.42105263157894735","138"
"2559","W","8","Parhelion II","rare","Artifact","1.29","0.82","9.98","0.36","0.02","0.24509803921568626","138"
"2560","W,B","3","Armix, Filigree Thrasher // Rebbec, Architect of Ascension","uncommon","Creature","0.35","0.25","0.35","0.15","0.04","0.22727272727272727","138"
"2561","B","4","Jecht, Reluctant Guardian","rare","Creature","0.49","0.43","0.53","0.35","0.02","0.5294117647058822","137"
"2562","U,R","6","Glacian, Powerstone Engineer // Toggo, Goblin Weaponsmith","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.25","137"
"2563","W,U","3","Lae'zel, Vlaakith's Champion // Clan Crafter","rare","Creature","3.49","1.47","3.56","1.8","undefined","0.2684365781710914","136"
"2564","R,G,W","4","Sidar Kondo of Jamuraa // Toggo, Goblin Weaponsmith","mythic","Creature","0.99","0.25","0.71","0.21","0.33","0.2777777777777778","136"
"2565","W","1","Yoshimaru, Ever Faithful","mythic","Creature","14.99","10","15.68","7.88","9.55","0.5428571428571428","136"
"2566","B,R","4","Shadowheart, Dark Justiciar // Dragon Cultist","rare","Creature","0.79","0.49","0.71","0.24","2.91","0.17647058823529407","136"
"2567","G,U","3","The Thirteenth Doctor // Clara Oswald","mythic","Creature","0.99","0.4","0.71","1.55","undefined","0.4237288135593222","136"
"2568","B","6","Kothophed, Soul Hoarder","rare","Creature","0.49","0.3","0.35","0.16","0.02","0.11764705882352941","136"
"2569","G","3","Harold and Bob, First Numens","rare","Creature","0.49","0.25","0.35","0.21","0.35","0.23529411764705882","135"
"2570","R,W","4","Edgar, Master Machinist","rare","Creature","0.49","0.28","0.53","0.26","0.96","0.36538461538461536","135"
"2571","U,R","2","Wyll, Blade of Frontiers // Clan Crafter","rare","Creature","0.59","0.4","0.71","0.29","1.25","0.0975609756097561","135"
"2572","G","3","Mirri, Cat Warrior","rare","Creature","3.49","2.72","3.2","1.6","0.02","0.3","135"
"2573","B","3","The Falcon, Airship Restored","rare","Artifact","0.49","0.25","0.53","0.26","1.33","0.2222222222222222","134"
"2574","B","4","Sarevok, Deathbringer // Criminal Past","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.09523809523809523","134"
"2575","B","3","Geth, Thane of Contracts","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.125","134"
"2576","R,G,W","4","Anara, Wolvid Familiar // Bruse Tarl, Boorish Herder","uncommon","Creature","1.49","0.58","1.42","0.38","0.04","0.2692307692307693","133"
"2577","W","4","Linvala, Keeper of Silence","mythic","Creature","23.99","17.78","19.25","13.9","0.02","1.4706896551724133","133"
"2578","W,U,B","3","Silas Renn, Seeker Adept // Tymna the Weaver","mythic","Creature","0.99","0.83","1.06","0.38","2.84","0.2777777777777778","132"
"2579","B","7","Patron of the Nezumi","rare","Creature","0.99","0.55","0.71","0.09","0.02","0.4","132"
"2580","G","7","Bounteous Kirin","rare","Creature","0.99","0.5","0.71","0.28","0.02","0.25","132"
"2581","U,R","3","Idris, Soul of the TARDIS","rare","Creature","0.49","0.25","0.35","0.25","undefined","0.8","131"
"2582","U,B","3","Rona, Disciple of Gix","uncommon","Creature","0.35","0.24","0.21","0.15","0.03","0.23809523809523808","131"
"2583","B","4","Tormod, the Desecrator","uncommon","Creature","1.79","0.75","2.13","0.91","0.64","0.08771929824561403","131"
"2584","R,W","4","Amber Gristle O'Maul // Veteran Soldier","uncommon","Creature","0.35","0.2","0.21","0.07","undefined","0.2857142857142857","131"
"2585","W","3","Lae'zel, Vlaakith's Champion // Inspiring Leader","rare","Creature","3.49","1.47","3.56","1.8","undefined","0.2684365781710914","131"
"2586","W,B","2","Jirina, Dauntless General","rare","Creature","0.69","0.54","0.53","0.75","0.02","0.3333333333333333","130"
"2587","G,W","6","Krond the Dawn-Clad","mythic","Creature","0.99","0.99","1.06","0.62","0.46","0.2673796791443851","130"
"2588","R,W","5","Karlach, Fury of Avernus // Noble Heritage","mythic","Creature","16.99","11.23","17.11","10.43","5.97","0.608955223880597","130"
"2589","W","3","Rasaad yn Bashir // Flaming Fist","uncommon","Creature","0.35","0.2","0.21","0.06","undefined","0.09523809523809523","130"
"2590","B","5","Kagemaro, First to Suffer","rare","Creature","2.49","2.41","2.49","0.75","0.02","0.9","130"
"2591","G,W,U","3","Ragnar","rare","Creature","32.99","27.65","28.52","3.78","0.04","0.375","130"
"2592","G","4","Sazh Katzroy","rare","Creature","0.49","0.94","0.53","0.38","0.02","0.20000000000000004","130"
"2593","B,G,U","2","Miara, Thorn of the Glade // Thrasios, Triton Hero","uncommon","Creature","0.35","0.25","0.35","0.12","0.04","0","130"
"2594","G,W","4","Lulu, Loyal Hollyphant // Cloakwood Hermit","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.4117647058823529","130"
"2595","U,B","3","Prowler, Clawed Thief","uncommon","Creature","0.35","0.2","0.21","0.05","0.01","0.2682926829268293","130"
"2596","B,R","3","Falthis, Shadowcat Familiar // Toggo, Goblin Weaponsmith","uncommon","Creature","0.39","0.25","0.35","0.12","0.04","0.2916666666666667","129"
"2597","B,G,U","6","The Sixth Doctor // Vislor Turlough","rare","Creature","0.49","0.31","0.53","0.26","undefined","0.15","129"
"2598","R,W,B","5","Alena, Kessig Trapper // Ravos, Soultender","uncommon","Creature","0.49","0.25","0.53","0.15","0.04","0.25","128"
"2599","G","4","Glissa Sunseeker","rare","Creature","1.49","0.83","1.42","0.51","0.02","0.7368421052631579","128"
"2600","R","3","Queen Brahne","uncommon","Creature","0.35","0.21","0.35","0.12","0.03","0.2761904761904762","128"
"2601","G","4","Lizard, Connors's Curse","rare","Creature","0.49","0.34","0.53","0.25","0.01","0.3829787234042553","128"
"2602","B,G","5","Ich-Tekik, Salvage Splicer // Keskit, the Flesh Sculptor","uncommon","Creature","0.35","0.24","0.35","0.06","0.04","0.10526315789473684","128"
"2603","R","3","Veronica, Dissident Scribe","rare","Creature","0.49","0.25","0.35","0.16","0.24","0.1111111111111111","128"
"2604","R","1","Zurgo Bellstriker","rare","Creature","0.69","0.5","0.53","0.89","0.02","0","127"
"2605","B","4","Kaervek, the Spiteful","rare","Creature","0.49","0.49","0.35","0.16","0.02","0.38095238095238093","127"
"2606","G,W","3","Jaheira, Friend of the Forest // Folk Hero","rare","Creature","4.99","2.73","4.98","4.28","4.22","0.4117647058823528","127"
"2607","W,B,G","8","Kamahl, Heart of Krosa // Ravos, Soultender","mythic","Creature","5.49","3.41","4.98","3.88","6.47","0.3538461538461539","127"
"2608","R","4","Headliner Scarlett","rare","Creature","3.99","2.61","4.27","3.6","undefined","0.625","127"
"2609","G","6","Spider-Rex, Daring Dino","common","Creature","0.35","0.15","0.21","0.05","0.01","0.5673076923076922","126"
"2610","B","3","Keskit, the Flesh Sculptor // Tormod, the Desecrator","uncommon","Creature","0.35","0.2","0.21","0.09","0.04","0.47058823529411764","126"
"2611","B","5","Greel, Mind Raker","rare","Creature","0.79","0.8","0.71","0.47","0.22","0.6470588235294118","126"
"2612","W","3","Mangara of Corondor","rare","Creature","0.49","0.3","0.35","0.13","0.02","0.42857142857142855","126"
"2613","U","3","Jason Bright, Glowing Prophet","rare","Creature","0.49","0.32","0.53","0.28","0.29","0","126"
"2614","B","4","Nazar, the Velvet Fang","uncommon","Creature","0.35","0.25","0.21","0.15","0.44","0.11650485436893204","126"
"2615","U,B","4","Vhal, Candlekeep Researcher // Haunted One","uncommon","Creature","0.35","0.2","0.21","0.04","undefined","0.34782608695652173","125"
"2616","R,G","4","Strider, Ranger of the North","uncommon","Creature","0.35","0.2","0.21","0.08","0.03","0.2222222222222222","125"
"2617","G","6","Verdeloth the Ancient","uncommon","Creature","0.49","0.25","0.35","0.21","0.02","0.047619047619047616","125"
"2618","R,G","6","Kogla and Yidaro","rare","Creature","2.99","1.55","2.85","0.41","0.02","0.11173184357541899","125"
"2619","B,R","3","Gut, True Soul Zealot // Agent of the Shadow Thieves","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","124"
"2620","U","4","Inga Rune-Eyes","uncommon","Creature","0.35","0.2","0.21","0.04","0.03","0","124"
"2621","R,W","5","Bayek of Siwa","rare","Creature","0.79","0.59","1.06","0.78","0.02","0.20833333333333334","124"
"2622","U","3","Alirios, Enraptured","uncommon","Creature","0.35","0.2","0.21","0.03","0.02","0.0625","124"
"2623","G,W","3","Sam, Loyal Attendant","mythic","Creature","0.99","0.4","1.06","0.51","2","0.35","124"
"2624","U,R,W","3","The Ninth Doctor // Rose Tyler","rare","Creature","0.49","0.3","0.53","0.24","undefined","0.4","123"
"2625","G,U,R","3","Gilanra, Caller of Wirewood // Kraum, Ludevic's Opus","uncommon","Creature","0.35","0.27","0.35","0.16","0.04","0.5333333333333333","123"
"2626","G","3","Surrak, Elusive Hunter","rare","Creature","0.99","0.6","1.06","0.52","0.02","0.28971962616822433","122"
"2627","B,G","2","Wilson, Refined Grizzly // Criminal Past","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","122"
"2628","R","3","Avalanche of Sector 7","rare","Creature","0.49","0.25","0.53","0.21","1.44","0.3805309734513276","122"
"2629","W,U","4","The Fifth Doctor // Adric, Mathematical Genius","rare","Creature","0.49","0.25","0.35","0.21","undefined","0.3333333333333333","122"
"2630","G","2","Syr Faren, the Hengehammer","uncommon","Creature","0.35","0.2","0.21","0.13","0.01","0.3125","122"
"2631","U,R","2","Esior, Wardwing Familiar // Kediss, Emberclaw Familiar","uncommon","Creature","0.99","0.65","1.42","0.37","0.04","0.34693877551020424","122"
"2632","G,U,R","5","Alena, Kessig Trapper // Kydele, Chosen of Kruphix","uncommon","Creature","0.49","0.25","0.53","0.15","0.04","0.25","122"
"2633","W,B","5","Syr Vondam, the Lucent","uncommon","Creature","0.35","0.2","0.35","0.08","0.03","0.2307692307692308","122"
"2634","W","1","Momo, Friendly Flier","rare","Creature","0.99","16.89","undefined","undefined","undefined","0","121"
"2635","W,B","5","Ravos, Soultender // Tevesh Szat, Doom of Fools","mythic","Creature","12.99","8.98","11.4","5.73","9.21","0.36363636363636365","121"
"2636","U,B,R","3","Tetsuo Umezawa","rare","Creature","74.99","74.99","85.56","12.67","0.02","0.05555555555555555","121"
"2637","R","6","Kamahl, Pit Fighter","rare","Creature","0.49","0.33","0.35","0.18","0.02","0.5","121"
"2638","W","2","Tomik, Distinguished Advokist","rare","Creature","0.49","0.3","0.35","0.16","0.02","0.2","120"
"2639","G","6","Slurrk, All-Ingesting","uncommon","Creature","0.35","0.23","0.21","0.09","0.04","0.4117647058823529","120"
"2640","R,G,W","3","Prava of the Steel Legion // Tana, the Bloodsower","uncommon","Creature","0.49","0.33","0.53","0.16","0.18","0.14423076923076927","120"
