"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"2454","G,W,U","6","The Sixth Doctor // Ian Chesterton","rare","Creature","0.49","0.32","0.54","0.26","","0.15","166"
"2455","G,U,R","4","Kydele, Chosen of Kruphix // Rograkh, Son of Rohgahh","mythic","Creature","2.79","2.05","1.78","2.99","1.16","0.47","165"
"2456","U,B","4","Sarevok, Deathbringer // Clan Crafter","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","165"
"2457","R","3","Tersa Lightshatter","rare","Creature","1.29","1.0","1.42","1.2","0.02","0.18","165"
"2458","B,G","8","Kamahl, Heart of Krosa // Tormod, the Desecrator","mythic","Creature","5.49","3.44","4.99","3.88","6.33","0.35","165"
"2459","B","5","Spider-Man Noir","uncommon","Creature","0.35","0.24","0.21","0.08","0.01","0.21","164"
"2460","W","3","Fortune, Loyal Steed","rare","Creature","0.49","0.27","0.35","0.13","0.02","0.38","164"
"2461","W","4","Gandalf, White Rider","rare","Creature","0.69","0.65","0.54","1.62","0.02","0.06","163"
"2462","R,G,W","4","Jacques le Vert","rare","Creature","29.99","24.89","27.85","5.26","0.02","0.21","163"
"2463","U","4","Lu Xun, Scholar General","rare","Creature","0.59","0.49","0.35","0.24","0.03","0.0","163"
"2464","W,U","2","Dorothea, Vengeful Victim","rare","Creature","0.49","0.25","0.35","0.23","0.02","0.0","163"
"2465","W","7","Oyobi, Who Split the Heavens","rare","Creature","0.69","0.3","0.54","0.12","0.02","0.15","163"
"2466","B,R","2","Francisco, Fowl Marauder // Rograkh, Son of Rohgahh","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","162"
"2467","B,G","3","Rhys the Exiled","rare","Creature","1.99","0.91","2.49","0.72","0.02","0.48","162"
"2468","W","4","Baird, Steward of Argive","uncommon","Creature","0.35","0.24","0.35","0.1","0.03","0.47","162"
"2469","B","7","Shauku, Endbringer","rare","Creature","1.99","2.03","1.78","0.89","0.6","0.6","162"
"2470","W,U","4","The Fifth Doctor // Clara Oswald","rare","Creature","0.49","0.25","0.35","0.21","","0.33","161"
"2471","G,U","6","Eligeth, Crossroads Augur // Thrasios, Triton Hero","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","161"
"2472","U","3","James, Wandering Dad","rare","Creature","0.49","0.25","0.35","0.19","0.38","0.33","160"
"2473","G,U","5","Keruga, the Macrosage","rare","Creature","0.49","0.32","0.35","0.18","0.02","0.31","160"
"2474","R","3","Arni Metalbrow","rare","Creature","0.49","0.3","0.35","0.16","0.02","0.27","160"
"2475","B","3","Viconia, Drow Apostate // Scion of Halaster","uncommon","Creature","0.35","0.2","0.21","0.07","0.37","0.67","160"
"2476","G,U","3","Zellix, Sanity Flayer // Cloakwood Hermit","mythic","Creature","27.99","18.91","24.99","4.32","7.54","0.32","160"
"2477","B,R","4","Monoxa, Midway Manager","uncommon","Creature","0.35","0.2","0.35","0.1","2.37","0.18","160"
"2478","R","3","Breeches, Eager Pillager","rare","Creature","0.99","0.4","0.54","0.38","0.02","0.15","159"
"2479","G","2","Wilson, Refined Grizzly // Master Chef","uncommon","Creature","0.35","0.21","0.21","0.13","3.13","0.27","159"
"2480","G,U","2","Thrasios, Triton Hero","rare","Creature","22.99","20.86","19.99","14.95","1.62","1.34","158"
"2481","B","4","Shadowheart, Dark Justiciar // Agent of the Iron Throne","rare","Creature","0.99","0.49","0.71","0.24","2.81","0.18","158"
"2482","R,G","2","Krark, the Thumbless // Slurrk, All-Ingesting","rare","Creature","2.29","1.06","7.85","1.14","10.32","0.71","158"
"2483","G,U","3","Kianne, Dean of Substance","rare","Creature","0.49","0.27","0.35","0.17","0.02","0.07","158"
"2484","W","5","Radiant, Archangel","rare","Creature","6.49","6.29","5.71","4.38","0.02","0.3","157"
"2485","U,R,W","4","Hargilde, Kindly Runechanter // Sophina, Spearsage Deserter","rare","Creature","0.49","0.4","0.35","0.19","0.51","0.0","157"
"2486","G,W","4","Wakka, Devoted Guardian","rare","Creature","0.49","0.25","0.54","0.29","1.37","0.4","157"
"2487","W,U","2","Pippin, Guard of the Citadel","rare","Creature","0.99","0.5","1.42","0.58","0.02","0.42","157"
"2488","G","5","Baru, Fist of Krosa","rare","Creature","1.29","0.85","1.06","0.31","0.02","0.06","157"
"2489","W","4","Jazal Goldmane","rare","Creature","0.49","0.25","0.35","0.18","0.02","0.2","157"
"2490","W","5","Kiyomaro, First to Stand","rare","Creature","0.69","0.53","0.54","0.35","0.02","0.8","157"
"2491","W","4","General Jarkeld","rare","Creature","0.49","0.87","0.54","0.84","","0.0","156"
"2492","W","5","Abdel Adrian, Gorion's Ward // Inspiring Leader","uncommon","Creature","0.35","0.2","0.35","0.18","","0.26","156"
"2493","G,W","7","Emmara Tandris","rare","Creature","0.49","0.44","0.35","0.21","0.02","0.55","156"
"2494","W","3","Boromir, Warden of the Tower","rare","Creature","5.49","3.35","4.99","3.28","0.02","0.6","156"
"2495","R,G","2","Hajar, Loyal Bodyguard","rare","Creature","1.49","0.62","1.78","0.61","0.02","0.23","155"
"2496","W,B","5","Tevesh Szat, Doom of Fools // Yoshimaru, Ever Faithful","mythic","Planeswalker","8.99","7.25","8.56","6.74","2.53","0.57","155"
"2497","U","6","Uyo, Silent Prophet","rare","Creature","0.59","0.5","0.54","0.26","0.02","0.47","155"
"2498","G","1","Haldir, Lórien Lieutenant","rare","Creature","0.49","0.25","0.35","0.71","0.97","0.0","154"
"2499","U,R,W","2","Bjorna, Nightfall Alchemist // Hargilde, Kindly Runechanter","rare","Creature","0.69","0.49","0.54","0.22","0.63","0.33","153"
"2500","U","4","Osgood, Operation Double","rare","Creature","0.49","0.25","0.35","0.28","","0.4","153"
"2501","B","6","Venom, Eddie Brock","mythic","Creature","14.99","18.99","17.85","9.61","","0.47","153"
"2502","G,W","8","Chorus of the Conclave","rare","Creature","0.49","0.49","0.35","0.19","0.02","0.0","153"
"2503","W,U","4","Ayesha Tanaka","rare","Creature","0.49","0.47","0.54","0.35","","0.5","153"
"2504","W,U","4","Vhal, Candlekeep Researcher // Noble Heritage","uncommon","Creature","0.35","0.2","0.21","0.04","","0.35","153"
"2505","R","4","Rakka Mar","uncommon","Creature","0.35","0.25","0.21","0.1","0.02","0.29","153"
"2506","R,G","5","Ulrich of the Krallenhorde","mythic","Creature","4.99","2.91","4.28","2.33","0.02","0.14","153"
"2507","U,R","3","Gale, Waterdeep Prodigy // Guild Artisan","rare","Creature","0.49","0.3","0.35","0.29","","0.21","152"
"2508","R,G,W,U","2","Akiri, Line-Slinger // Kydele, Chosen of Kruphix","rare","Creature","4.99","3.74","4.28","2.7","1.58","0.41","152"
"2509","U,B","4","Xande, Dark Mage","rare","Creature","0.59","0.33","0.54","0.37","0.5","0.35","151"
"2510","W","1","Momo, Friendly Flier","rare","Creature","0.99","16.0","","","","0","151"
"2511","G,U,R","4","Kydele, Chosen of Kruphix // Ludevic, Necro-Alchemist","mythic","Creature","2.79","2.05","1.78","2.99","1.16","0.47","151"
"2512","W","1","Zack Fair","uncommon","Creature","0.35","0.24","0.35","0.16","0.03","0.26","150"
"2513","G,U","4","Halsin, Emerald Archdruid // Feywild Visitor","uncommon","Creature","0.35","0.2","0.21","0.11","0.21","0.07","150"
"2514","W","2","Sensei Golden-Tail","rare","Creature","3.49","1.74","2.85","1.16","0.02","0.06","150"
"2515","B","2","Super Shredder","mythic","Creature","","60.0","","","","0","149"
"2516","W,B","5","Naomi, Pillar of Order","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.29","149"
"2517","U","3","Imoen, Mystic Trickster // Dungeon Delver","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","149"
"2518","U,B,R","2","Esior, Wardwing Familiar // Vial Smasher the Fierce","uncommon","Creature","1.29","0.6","1.06","0.34","0.04","0.35","149"
"2519","B,R","3","Ultimate Green Goblin","rare","Creature","0.49","0.4","0.54","0.22","0.01","0.57","149"
"2520","U","4","Sakashima of a Thousand Faces","mythic","Creature","44.99","32.0","46.41","30.03","13.91","0.9","149"
"2521","U,R","3","Alora, Merry Thief // Popular Entertainer","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","148"
"2522","R,G","7","Dragonlord Atarka","mythic","Creature","1.29","0.89","8.56","0.78","0.02","0.48","148"
"2523","R","7","Dargo, the Shipwrecker // Kediss, Emberclaw Familiar","uncommon","Creature","0.35","0.25","0.21","0.22","0.04","0.32","148"
"2524","G","4","Kolvori, God of Kinship","rare","Creature","0.49","0.49","0.35","0.21","0.02","0.14","147"
"2525","W,U,B","3","Ghost of Ramirez DePietro // Ravos, Soultender","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.07","147"
"2526","B","6","Nadier, Agent of the Duskenel // Tevesh Szat, Doom of Fools","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.18","147"
"2527","R","2","Tyrox, Saurid Tyrant","uncommon","Creature","0.35","0.2","0.21","0.03","0.03","0.06","146"
"2528","B","3","Armix, Filigree Thrasher // Keskit, the Flesh Sculptor","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.23","146"
"2529","B","4","Ashling, the Extinguisher","rare","Creature","9.99","7.5","7.85","3.42","0.02","0.29","146"
"2530","B,R","7","Tsabo Tavoc","rare","Creature","0.49","0.73","0.54","0.43","0.07","0.27","146"
"2531","R,G","3","Erinis, Gloom Stalker // Guild Artisan","uncommon","Creature","0.35","0.2","0.21","0.12","0.78","0.03","146"
"2532","W","4","Prowl, Stoic Strategist","mythic","Creature","0.99","1.11","1.06","0.38","2.68","0.25","146"
"2533","R","6","Homura, Human Ascendant","rare","Creature","4.99","3.59","4.28","1.6","0.02","0.28","145"
"2534","U,B","4","Burakos, Party Leader // Clan Crafter","mythic","Creature","0.99","1.0","1.42","1.17","1.22","0.28","145"
"2535","U,B","3","Lydia Frye","uncommon","Creature","0.35","0.2","0.21","0.06","0.05","0.27","145"
"2536","W,B","7","Akroma, Vision of Ixidor // Falthis, Shadowcat Familiar","mythic","Creature","9.49","9.0","9.28","6.9","3.98","0.2","145"
"2537","R","3","Captain Lannery Storm","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.16","145"
"2538","U","6","Ultimecia, Temporal Threat","rare","Creature","1.99","0.7","0.71","1.23","0.28","0.57","144"
"2539","W,U","4","Lulu, Loyal Hollyphant // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.07","","0.41","144"
"2540","W,U,B","3","Silas Renn, Seeker Adept // Yoshimaru, Ever Faithful","mythic","Creature","0.99","0.77","1.06","0.64","2.98","0.28","144"
"2541","W,U","6","Glacian, Powerstone Engineer // Rebbec, Architect of Ascension","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.25","144"
"2542","U","3","Barrin, Tolarian Archmage","rare","Creature","0.49","0.3","0.35","0.22","0.02","0.29","143"
"2543","U,R,W","4","Bruse Tarl, Boorish Herder // Ishai, Ojutai Dragonspeaker","mythic","Creature","4.49","4.23","4.28","2.11","0.65","0.45","143"
"2544","R","2","Krark, the Thumbless","rare","Creature","2.29","1.06","7.85","1.14","10.32","0.71","143"
"2545","U","4","Venser, Shaper Savant","rare","Creature","1.29","0.53","1.06","0.44","0.02","0.4","142"
"2546","B","5","Tevesh Szat, Doom of Fools // Tormod, the Desecrator","mythic","Planeswalker","8.99","7.25","8.56","6.74","2.53","0.57","142"
"2547","G","5","Kaysa","rare","Creature","5.99","3.54","6.42","2.19","0.18","0.1","142"
"2548","R,G,W","7","Akroma, Vision of Ixidor // Tana, the Bloodsower","mythic","Creature","9.49","9.0","9.28","6.9","3.98","0.2","142"
"2549","B","5","He Who Hungers","rare","Creature","1.49","0.75","1.42","0.25","0.02","0.6","142"
"2550","R,G","2","Wyll, Blade of Frontiers // Master Chef","rare","Creature","0.59","0.4","0.71","0.28","1.32","0.1","142"
"2551","R,W,B","2","Kediss, Emberclaw Familiar // Tymna the Weaver","uncommon","Creature","7.49","5.35","7.13","1.79","1.9","0.51","142"
"2552","B","5","Old Flitterfang","uncommon","Creature","0.79","0.32","0.71","0.35","0.03","0.09","141"
"2553","R,W","4","Edgar, Master Machinist","rare","Creature","0.49","0.25","0.54","0.26","0.9","0.37","141"
"2554","W","8","Parhelion II","rare","Artifact","1.29","0.83","9.99","0.43","0.02","0.25","141"
"2555","W,U,B","4","Halfdane","rare","Creature","29.99","32.25","32.13","4.98","0.02","0.6","140"
"2556","U,R,W","5","Kraum, Ludevic's Opus // Yoshimaru, Ever Faithful","rare","Creature","7.99","5.77","6.42","2.86","0.4","0.67","140"
"2557","W,U,B,R,G","5","Heroes in a Half Shell","mythic","Creature","","45.0","","","","0","140"
"2558","G,U","3","The Thirteenth Doctor // Clara Oswald","mythic","Creature","0.99","0.42","0.71","1.61","","0.42","140"
"2559","G","2","Wilson, Refined Grizzly","uncommon","Creature","0.35","0.21","0.21","0.13","3.13","0.27","140"
"2560","B","6","Ascendant Evincar","rare","Creature","3.49","2.8","3.21","0.81","0.02","0.23","140"
"2561","R,W,B","3","Squall, Gunblade Duelist","rare","Creature","","69.99","","","","0","139"
"2562","W,U","5","The Seventh Doctor // Clara Oswald","rare","Creature","0.49","0.25","0.35","0.27","","0.66","139"
"2563","W,U","3","Alora, Merry Thief // Far Traveler","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","139"
"2564","B","3","Geth, Thane of Contracts","rare","Creature","0.49","0.25","0.35","0.1","0.02","0.12","139"
"2565","W","4","Kongming, ""Sleeping Dragon""","uncommon","Creature","0.35","0.3","0.21","0.16","0.01","0.42","139"
"2566","W,U","3","Lae'zel, Vlaakith's Champion // Clan Crafter","rare","Creature","3.99","1.42","3.56","1.8","","0.27","137"
"2567","B","4","Jecht, Reluctant Guardian","rare","Creature","0.49","0.42","0.54","0.36","0.02","0.53","137"
"2568","B","2","Gollum, Patient Plotter","uncommon","Creature","0.35","0.2","0.35","0.11","0.03","0.22","137"
"2569","B,R","4","Shadowheart, Dark Justiciar // Dragon Cultist","rare","Creature","0.99","0.49","0.71","0.24","2.81","0.18","136"
"2570","R,G,W","4","Sidar Kondo of Jamuraa // Toggo, Goblin Weaponsmith","mythic","Creature","0.99","0.26","0.71","0.19","0.33","0.28","136"
"2571","U,B","3","Prowler, Clawed Thief","uncommon","Creature","0.35","0.19","0.21","0.05","0.01","0.27","136"
"2572","B","3","The Falcon, Airship Restored","rare","Artifact","0.49","0.25","0.54","0.23","1.33","0.22","136"
"2573","G","3","Mirri, Cat Warrior","rare","Creature","3.99","2.79","3.21","1.67","0.02","0.3","136"
"2574","G","3","Harold and Bob, First Numens","rare","Creature","0.49","0.25","0.35","0.21","0.39","0.24","136"
"2575","W","1","Yoshimaru, Ever Faithful","mythic","Creature","13.99","9.5","15.7","8.31","9.63","0.54","136"
"2576","W","4","Linvala, Keeper of Silence","mythic","Creature","22.99","17.74","19.28","14.22","0.02","1.47","136"
"2577","W,B","3","Armix, Filigree Thrasher // Rebbec, Architect of Ascension","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.23","135"
"2578","U,R","6","Glacian, Powerstone Engineer // Toggo, Goblin Weaponsmith","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.25","135"
"2579","G","4","Sazh Katzroy","rare","Creature","0.49","0.93","0.54","0.35","0.03","0.2","135"
"2580","B","6","Kothophed, Soul Hoarder","rare","Creature","0.49","0.3","0.35","0.13","0.02","0.12","135"
"2581","U,B","3","Rona, Disciple of Gix","uncommon","Creature","0.35","0.24","0.21","0.13","0.03","0.24","134"
"2582","R,W","4","Amber Gristle O'Maul // Veteran Soldier","uncommon","Creature","0.35","0.2","0.21","0.1","","0.29","133"
"2583","B","4","Sarevok, Deathbringer // Criminal Past","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","133"
"2584","U,R","2","Wyll, Blade of Frontiers // Clan Crafter","rare","Creature","0.59","0.4","0.71","0.28","1.32","0.1","133"
"2585","U,R","3","Idris, Soul of the TARDIS","rare","Creature","0.49","0.25","0.35","0.26","","0.8","133"
"2586","R,W","5","Karlach, Fury of Avernus // Noble Heritage","mythic","Creature","16.99","11.27","17.13","10.43","6.49","0.61","132"
"2587","G","7","Bounteous Kirin","rare","Creature","0.99","0.5","0.71","0.38","0.02","0.25","132"
"2588","R,G,W","4","Anara, Wolvid Familiar // Bruse Tarl, Boorish Herder","uncommon","Creature","1.49","0.5","1.42","0.33","0.04","0.27","132"
"2589","G,W,U","3","Ragnar","rare","Creature","32.99","28.26","28.56","3.78","0.04","0.38","132"
"2590","W,U,B","3","Silas Renn, Seeker Adept // Tymna the Weaver","mythic","Creature","0.99","0.77","1.06","0.64","2.98","0.28","132"
"2591","W","3","Lae'zel, Vlaakith's Champion // Inspiring Leader","rare","Creature","3.99","1.42","3.56","1.8","","0.27","132"
"2592","G","4","Lizard, Connors's Curse","rare","Creature","0.49","0.33","0.54","0.25","0.01","0.38","132"
"2593","B","7","Patron of the Nezumi","rare","Creature","0.99","0.55","0.71","0.08","0.02","0.4","132"
"2594","B","4","Tormod, the Desecrator","uncommon","Creature","1.79","1.01","2.14","0.75","0.52","0.09","131"
"2595","W,B","2","Jirina, Dauntless General","rare","Creature","0.69","0.55","0.54","0.78","0.02","0.33","131"
"2596","B,G,U","2","Miara, Thorn of the Glade // Thrasios, Triton Hero","uncommon","Creature","0.35","0.25","0.35","0.14","0.04","0.0","131"
"2597","B","5","Kagemaro, First to Suffer","rare","Creature","2.49","2.42","2.49","0.67","0.02","0.9","131"
"2598","R,G","4","Amarant Coral","rare","Creature","","69.99","","","","0","131"
"2599","G,W","6","Krond the Dawn-Clad","mythic","Creature","0.99","1.0","1.06","0.59","0.46","0.27","130"
"2600","G,W","4","Lulu, Loyal Hollyphant // Cloakwood Hermit","uncommon","Creature","0.35","0.2","0.21","0.07","","0.41","130"
"2601","B","3","Keskit, the Flesh Sculptor // Tormod, the Desecrator","uncommon","Creature","0.35","0.2","0.21","0.12","0.04","0.47","130"
"2602","R","4","Headliner Scarlett","rare","Creature","4.49","2.75","4.28","3.7","","0.62","129"
"2603","B,G","5","Ich-Tekik, Salvage Splicer // Keskit, the Flesh Sculptor","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.11","129"
"2604","G","6","Spider-Rex, Daring Dino","common","Creature","0.35","0.15","0.21","0.06","0.01","0.57","129"
"2605","W,B","5","Syr Vondam, the Lucent","uncommon","Creature","0.35","0.2","0.35","0.07","0.03","0.23","129"
"2606","R,W,B","5","Alena, Kessig Trapper // Ravos, Soultender","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","129"
"2607","B,R","3","Falthis, Shadowcat Familiar // Toggo, Goblin Weaponsmith","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","129"
"2608","R","1","Zurgo Bellstriker","rare","Creature","0.69","0.5","0.54","0.81","0.02","0.0","129"
"2609","B","5","Greel, Mind Raker","rare","Creature","0.69","0.8","0.71","0.43","0.22","0.65","128"
"2610","B","4","Kaervek, the Spiteful","rare","Creature","0.49","0.49","0.35","0.17","0.02","0.38","128"
"2611","R","3","Queen Brahne","uncommon","Creature","0.35","0.2","0.35","0.11","0.03","0.28","128"
"2612","R","3","Veronica, Dissident Scribe","rare","Creature","0.49","0.25","0.35","0.14","0.37","0.11","128"
"2613","W","3","Rasaad yn Bashir // Flaming Fist","uncommon","Creature","0.35","0.2","0.21","0.04","","0.1","128"
"2614","W,B,G","8","Kamahl, Heart of Krosa // Ravos, Soultender","mythic","Creature","5.49","3.44","4.99","3.88","6.33","0.35","128"
"2615","U","3","Jason Bright, Glowing Prophet","rare","Creature","0.49","0.32","0.54","0.29","0.29","0.0","127"
"2616","W","3","Mangara of Corondor","rare","Creature","0.49","0.3","0.35","0.11","0.02","0.43","127"
"2617","G","4","Glissa Sunseeker","rare","Creature","1.49","0.84","1.42","0.59","0.02","0.74","127"
"2618","B,R,G","3","Abby, Merciless Soldier // Ellie, Vengeful Hunter","mythic","Creature","","","","","","0","127"
"2619","B","4","Nazar, the Velvet Fang","uncommon","Creature","0.35","0.25","0.21","0.14","0.44","0.12","126"
"2620","R,G","6","Kogla and Yidaro","rare","Creature","2.79","1.49","2.85","0.41","0.02","0.11","126"
"2621","G,W","3","Sam, Loyal Attendant","mythic","Creature","0.99","0.4","1.06","0.35","1.8","0.35","126"
"2622","G,W","3","Jaheira, Friend of the Forest // Folk Hero","rare","Creature","4.99","2.95","4.99","4.26","3.85","0.41","126"
"2623","G","6","Verdeloth the Ancient","uncommon","Creature","0.49","0.25","0.35","0.19","0.02","0.05","126"
"2624","B,R","3","Gut, True Soul Zealot // Agent of the Shadow Thieves","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","126"
"2625","R,W","5","Bayek of Siwa","rare","Creature","0.79","0.55","1.06","0.69","0.02","0.21","126"
"2626","G,U,R","5","Alena, Kessig Trapper // Kydele, Chosen of Kruphix","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","125"
"2627","U,R","2","Esior, Wardwing Familiar // Kediss, Emberclaw Familiar","uncommon","Creature","1.29","0.6","1.06","0.34","0.04","0.35","124"
"2628","G","3","Surrak, Elusive Hunter","rare","Creature","0.99","0.58","0.71","0.59","0.03","0.29","124"
"2629","U","4","Inga Rune-Eyes","uncommon","Creature","0.35","0.2","0.21","0.04","0.03","0.0","124"
"2630","R","3","Avalanche of Sector 7","rare","Creature","0.49","0.25","0.54","0.34","1.44","0.38","124"
"2631","R,G","4","Strider, Ranger of the North","uncommon","Creature","0.35","0.2","0.21","0.09","0.03","0.22","124"
"2632","U,B","4","Vhal, Candlekeep Researcher // Haunted One","uncommon","Creature","0.35","0.2","0.21","0.04","","0.35","123"
"2633","G,U,R","3","Gilanra, Caller of Wirewood // Kraum, Ludevic's Opus","uncommon","Creature","0.35","0.27","0.35","0.15","0.05","0.53","123"
"2634","U","3","Alirios, Enraptured","uncommon","Creature","0.35","0.2","0.21","0.04","0.02","0.06","123"
"2635","B,G","2","Wilson, Refined Grizzly // Criminal Past","uncommon","Creature","0.35","0.21","0.21","0.13","3.13","0.27","123"
"2636","B,G,U","6","The Sixth Doctor // Vislor Turlough","rare","Creature","0.49","0.32","0.54","0.26","","0.15","122"
"2637","G","6","Slurrk, All-Ingesting","uncommon","Creature","0.35","0.24","0.21","0.08","0.04","0.41","122"
"2638","U,B,R","3","Tetsuo Umezawa","rare","Creature","74.99","72.99","85.69","12.67","0.02","0.06","121"
"2639","W","2","Tomik, Distinguished Advokist","rare","Creature","0.49","0.3","0.35","0.15","0.02","0.2","121"
"2640","R","6","Kamahl, Pit Fighter","rare","Creature","0.49","0.33","0.35","0.15","0.02","0.5","121"
"2641","U","5","Hraesvelgr of the First Brood","rare","Creature","0.49","0.25","0.54","0.33","0.49","0.27","121"
"2642","G","6","Jedit Ojanen of Efrava","rare","Creature","1.49","1.08","1.42","0.35","0.02","0.33","121"
"2643","R,G","7","Rhino, Barreling Brute","uncommon","Creature","0.35","0.19","0.21","0.1","0.01","0.18","121"
"2644","G","2","Syr Faren, the Hengehammer","uncommon","Creature","0.35","0.2","0.21","0.1","0.01","0.31","121"
"2645","G","6","Silvos, Rogue Elemental","rare","Creature","0.49","0.5","0.54","0.28","0.02","0.0","120"
"2646","W","3","Codsworth, Handy Helper","rare","Creature","13.99","10.93","16.42","11.67","3.98","0.4","120"
"2647","G,U,R","5","Kraum, Ludevic's Opus // Kydele, Chosen of Kruphix","rare","Creature","7.99","5.77","6.42","2.86","0.4","0.67","120"
"2648","W,B","5","Ravos, Soultender // Tevesh Szat, Doom of Fools","mythic","Creature","12.99","8.99","11.42","5.73","8.98","0.36","119"
"2649","G,U","8","Brinelin, the Moon Kraken // Kodama of the East Tree","uncommon","Creature","0.35","0.24","0.35","0.12","0.04","0.3","119"
"2650","R,G","4","Anara, Wolvid Familiar // Rograkh, Son of Rohgahh","uncommon","Creature","1.49","0.5","1.42","0.33","0.04","0.27","119"
"2651","W,U","3","Niambi, Faithful Healer","rare","Creature","0.49","0.32","0.35","0.09","0.02","0.0","119"
"2652","U,B,R","3","Ludevic, Necro-Alchemist // Tevesh Szat, Doom of Fools","mythic","Creature","2.29","1.5","2.14","2.24","1.97","0.24","118"
"2653","W","8","Myojin of Blooming Dawn","rare","Creature","0.79","0.42","0.71","0.2","1.22","0.07","118"
"2654","G","5","Skanos Dragonheart // Acolyte of Bahamut","uncommon","Creature","0.35","0.2","0.21","0.06","","0.31","118"
"2655","G,W","4","Suki, Kyoshi Warrior","uncommon","Creature","0.35","2.94","","","","0","118"
"2656","W,U","4","The Fifth Doctor // Adric, Mathematical Genius","rare","Creature","0.49","0.25","0.35","0.21","","0.33","118"
"2657","R,G,W","3","Prava of the Steel Legion // Tana, the Bloodsower","uncommon","Creature","0.49","0.33","0.54","0.16","0.15","0.14","118"
"2658","U,B","3","Keskit, the Flesh Sculptor // Silas Renn, Seeker Adept","uncommon","Creature","0.35","0.2","0.21","0.12","0.04","0.47","117"
"2659","G,W,U","3","Prava of the Steel Legion // Thrasios, Triton Hero","uncommon","Creature","0.49","0.33","0.54","0.16","0.15","0.14","117"
"2660","W","3","Aradesh, the Founder","rare","Creature","0.49","0.25","0.35","0.18","0.64","0.5","116"
"2661","G,W","3","Rasaad yn Bashir // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.04","","0.1","116"
"2662","U,R","2","Esior, Wardwing Familiar // Rograkh, Son of Rohgahh","uncommon","Creature","1.29","0.6","1.06","0.34","0.04","0.35","116"
"2663","W,U","5","Abdel Adrian, Gorion's Ward // Dungeon Delver","uncommon","Creature","0.35","0.2","0.35","0.18","","0.26","116"
"2664","U,R,W","3","The Ninth Doctor // Rose Tyler","rare","Creature","0.49","0.3","0.54","0.25","","0.4","116"
"2665","G","3","Sutina, Speaker of the Tajuru","uncommon","Creature","0.49","0.34","0.35","0.41","1.8","0.27","115"
"2666","B,R,G","3","Keskit, the Flesh Sculptor // Tana, the Bloodsower","uncommon","Creature","0.35","0.2","0.21","0.12","0.04","0.47","115"
"2667","B,R","4","Amber Gristle O'Maul // Criminal Past","uncommon","Creature","0.35","0.2","0.21","0.1","","0.29","115"
"2668","R","3","Squee, Goblin Nabob","uncommon","Creature","0.59","0.29","0.54","0.19","0.02","0.34","115"
"2669","W,B","3","Tymna the Weaver","rare","Creature","29.99","27.72","27.13","10.31","1.91","1.18","115"
"2670","R,W,B","5","Ravos, Soultender // Vial Smasher the Fierce","mythic","Creature","12.99","8.99","11.42","5.73","8.98","0.36","115"
"2671","G,W","4","Ellyn Harbreeze, Busybody // Master Chef","uncommon","Creature","0.35","0.2","0.21","0.09","0.21","0.27","115"
"2672","G","5","Bartz and Boko","rare","Creature","0.49","0.52","0.54","0.28","0.02","0.42","114"
"2673","U,R","2","Ashling, Rekindled","rare","Creature","","15.0","","","","0","114"
"2674","G,U,R","4","Kydele, Chosen of Kruphix // Toggo, Goblin Weaponsmith","mythic","Creature","2.79","2.05","1.78","2.99","1.16","0.47","114"
"2675","W","7","Akroma, Vision of Ixidor // Radiant, Serra Archangel","mythic","Creature","9.49","9.0","9.28","6.9","3.98","0.2","114"
"2676","R,G,W,U","4","Bruse Tarl, Boorish Herder // Kydele, Chosen of Kruphix","mythic","Creature","4.49","4.23","4.28","2.11","0.65","0.45","114"
"2677","G","4","Iwamori of the Open Fist","uncommon","Creature","0.35","0.19","0.21","0.04","0.02","0.24","114"
"2678","W,U,B","3","Lady Evangela","rare","Creature","37.99","38.95","39.27","6.19","0.01","0.07","114"
"2679","R,G,W","3","Elmar, Ulvenwald Informant // Othelm, Sigardian Outcast","rare","Creature","0.49","0.28","0.54","0.18","0.72","0.32","113"
