"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"1633","U,B","4","Ertai Resurrected","rare","Creature","0.79","0.39","0.71","0.48","0.02","0.31","15"
"1634","U,B","3","Prowler, Clawed Thief","uncommon","Creature","0.35","0.19","0.21","0.05","0.01","0.27","15"
"1635","U","3","Muzzio, Visionary Architect","mythic","Creature","0.99","0.43","0.71","0.61","0.03","0.36","15"
"1636","B","5","Drana, Kalastria Bloodchief","rare","Creature","0.69","0.5","0.54","0.33","0.02","0.25","15"
"1637","U,R","2","Sokka, Bold Boomeranger","rare","Creature","0.79","12.49","8.58","","","0","15"
"1638","B,R","4","Burakos, Party Leader // Guild Artisan","mythic","Creature","0.99","1.0","1.42","1.17","1.29","0.28","14"
"1639","R","5","Sabin, Master Monk","rare","Creature","0.49","0.25","0.35","0.19","0.6","0.13","14"
"1640","G","4","Thrun, the Last Troll","mythic","Creature","0.99","0.94","1.42","0.72","0.02","0.68","14"
"1641","U,B,R","3","Ludevic, Necro-Alchemist // Vial Smasher the Fierce","mythic","Creature","2.29","1.5","2.14","2.24","1.97","0.24","14"
"1642","W,U","2","Sygg, River Guide","rare","Creature","0.79","0.69","0.54","0.37","0.02","0.5","14"
"1643","B","8","Torgaar, Famine Incarnate","rare","Creature","0.49","0.48","0.35","0.24","0.02","0.37","14"
"1644","R,W,B","4","Sophina, Spearsage Deserter // Wernog, Rider's Chaplain","rare","Creature","0.49","0.46","0.35","0.18","0.7","0.07","14"
"1645","R,G","4","Deathleaper, Terror Weapon","rare","Creature","0.49","0.5","0.54","0.41","0.48","0.11","14"
"1646","U","2","Ultros, Obnoxious Octopus","uncommon","Creature","0.35","0.19","0.35","0.07","0.03","0.47","14"
"1647","W,U","4","Faramir, Prince of Ithilien","rare","Creature","0.49","0.3","0.35","0.31","0.02","0.23","14"
"1648","U,R","5","Lozhan, Dragons' Legacy","uncommon","Creature","0.35","0.22","0.35","0.15","","0.18","14"
"1649","G,W","3","Hurska Sweet-Tooth","mythic","Creature","2.79","2.31","3.21","2.55","1.6","0.26","14"
"1650","B,G","5","Ishkanah, Grafwidow","mythic","Creature","0.99","0.54","1.42","0.34","0.02","0.0","14"
"1651","U","2","Fblthp, the Lost","rare","Creature","0.69","0.34","0.54","0.17","0.02","0.57","14"
"1652","W","5","Ao, the Dawn Sky","mythic","Creature","2.29","1.25","2.14","0.99","0.02","0.36","14"
"1653","U,B","5","Skeleton Ship","rare","Creature","2.99","3.0","2.86","1.35","0.02","0.0","14"
"1654","G,W,U","7","Storvald, Frost Giant Jarl","mythic","Creature","1.49","0.72","1.42","0.44","0.37","0.53","14"
"1655","G,U","3","Donatello, the Brains // Michelangelo, the Heart","mythic","Creature","","45.0","","","","0","14"
"1656","G,U","6","Kodama of the East Tree // Thrasios, Triton Hero","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","14"
"1657","G,U","3","Eutropia the Twice-Favored","uncommon","Creature","0.35","0.25","0.35","0.13","0.01","0.25","14"
"1658","B,R","4","Kethek, Crucible Goliath","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.07","14"
"1659","W","5","The Wandering Rescuer","mythic","Creature","3.49","1.55","3.57","1.55","0.02","0.21","14"
"1660","U,R,W","3","Ardenn, Intrepid Archaeologist // Kraum, Ludevic's Opus","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","14"
"1661","R,G","2","Wilson, Refined Grizzly // Tavern Brawler","uncommon","Creature","0.35","0.2","0.21","0.13","3.13","0.27","14"
"1662","G,W","3","Vrestin, Menoptra Leader","rare","Creature","0.49","0.25","0.54","0.14","","0.71","14"
"1663","R,W","3","Ardenn, Intrepid Archaeologist // Kediss, Emberclaw Familiar","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","14"
"1664","B","4","Whisper, Blood Liturgist","uncommon","Creature","0.35","0.25","0.35","0.17","0.03","0.04","14"
"1665","W,B","4","Neva, Stalked by Nightmares","uncommon","Creature","0.35","0.2","0.21","0.12","0.03","0.14","14"
"1666","U,R","3","Jori En, Ruin Diver","rare","Creature","0.99","0.64","1.42","0.6","0.02","0.14","14"
"1667","R","2","Raubahn, Bull of Ala Mhigo","rare","Creature","0.49","0.49","0.54","0.37","0.02","0.39","14"
"1668","W,U","4","Sharae of Numbing Depths","uncommon","Creature","0.35","0.2","0.35","0.13","0.03","0.43","14"
"1669","U,R","2","Nin, the Pain Artist","rare","Creature","1.29","0.51","0.71","0.25","0.43","0.0","14"
"1670","G","4","Esika's Chariot","rare","Artifact","0.59","0.34","0.54","0.87","0.02","0.24","14"
"1671","R,W","4","Aurelia, Exemplar of Justice","mythic","Creature","0.99","0.99","1.42","0.97","0.02","0.0","14"
"1672","B,R,G,W","5","Ravos, Soultender // Tana, the Bloodsower","mythic","Creature","12.99","8.84","11.44","5.73","8.98","0.36","14"
"1673","U,B","3","Lazav, Familiar Stranger","uncommon","Creature","0.35","0.2","0.21","0.13","0.04","0.28","14"
"1674","B","3","Yahenni, Undying Partisan","rare","Creature","0.49","0.28","0.54","0.33","0.02","0.24","14"
"1675","W,B,G","6","Kodama of the East Tree // Tymna the Weaver","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","14"
"1676","U,R,W","3","The Eleventh Doctor // Amy Pond","rare","Creature","0.49","0.26","0.54","0.22","","0.58","14"
"1677","B,R","3","Ultimate Green Goblin","rare","Creature","0.49","0.4","0.54","0.18","0.01","0.57","14"
"1678","R","1","Rosnakht, Heir of Rohgahh","rare","Creature","0.99","0.5","0.71","0.33","0.42","0.0","14"
"1679","W,U,B,R","4","Ishai, Ojutai Dragonspeaker // Vial Smasher the Fierce","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","14"
"1680","U","5","Syr Elenora, the Discerning","uncommon","Creature","0.35","0.2","0.21","0.03","0.03","0.0","14"
"1681","W","2","Adelbert Steiner","uncommon","Creature","0.35","0.2","0.35","0.08","0.03","0.27","14"
"1682","W","4","Sierra, Nuka's Biggest Fan","rare","Creature","0.49","0.25","0.54","0.22","0.71","0.48","14"
"1683","R,G,W,U","3","Elmar, Ulvenwald Informant // Hargilde, Kindly Runechanter","rare","Creature","0.49","0.27","0.54","0.18","0.72","0.32","14"
"1684","U,B","4","Inquisitor Eisenhorn","rare","Creature","0.49","0.49","0.54","0.28","0.04","0.73","14"
"1685","W,B,G","6","Teneb, the Harvester","rare","Creature","0.99","0.85","0.54","0.29","0.02","0.1","14"
"1686","U,R","5","Shaun, Father of Synths","rare","Creature","0.49","0.29","0.54","0.25","0.41","0.45","13"
"1687","B","4","Shadowheart, Dark Justiciar // Haunted One","rare","Creature","0.99","0.49","0.71","0.28","2.81","0.18","13"
"1688","W,U","4","Denry Klin, Editor in Chief","rare","Creature","2.49","1.63","2.5","0.55","","0.12","13"
"1689","R,W","2","Giott, King of the Dwarves","uncommon","Creature","0.35","0.19","0.21","0.12","0.03","0.2","13"
"1690","B,R","4","The Beast, Deathless Prince","rare","Creature","0.49","0.26","0.54","0.34","","0.57","13"
"1691","B,R","7","Barktooth Warbeard","uncommon","Creature","1.79","2.46","1.78","0.46","0.06","0.22","13"
"1692","W","3","Brimaz, King of Oreskos","mythic","Creature","9.49","6.9","7.86","6.48","1.01","0.14","13"
"1693","G,U,R","2","Bjorna, Nightfall Alchemist // Elmar, Ulvenwald Informant","rare","Creature","0.69","0.49","0.54","0.23","0.63","0.33","13"
"1694","U,R,W","4","Immard, the Stormcleaver","rare","Creature","0.59","0.49","0.54","0.2","","0.11","13"
"1695","W","2","Kemba, Kha Enduring","rare","Creature","0.49","0.29","0.35","0.16","0.02","0.25","13"
"1696","B,R","3","Kellogg, Dangerous Mind","rare","Creature","4.99","2.95","5.0","2.82","2.47","0.54","13"
"1697","W,U","4","Raff Capashen, Ship's Mage","uncommon","Creature","0.35","0.24","0.35","0.1","0.03","0.06","13"
"1698","B,R","5","Karlach, Fury of Avernus // Cultist of the Absolute","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","13"
"1699","G","3","Arwen, Weaver of Hope","rare","Creature","5.49","3.47","5.0","3.77","3.29","0.32","13"
"1700","W,U","3","Goldbug, Humanity's Ally","mythic","Creature","0.99","0.99","1.07","0.44","5.81","0.62","13"
"1701","U,B","4","Atris, Oracle of Half-Truths","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.44","13"
"1702","G,W","4","Asmira, Holy Avenger","rare","Creature","0.99","1.45","0.71","1.68","0.04","0.33","13"
"1703","U","5","Teferi, Mage of Zhalfir","mythic","Creature","1.99","0.97","2.14","0.47","0.02","1.17","13"
"1704","W,U","3","Hanna, Ship's Navigator","rare","Creature","0.49","0.44","0.35","0.18","0.02","0.18","13"
"1705","R","4","Hazoret the Fervent","mythic","Creature","0.99","0.45","1.07","0.26","0.02","0.33","13"
"1706","U","3","Thada Adel, Acquisitor","rare","Creature","13.99","9.48","16.45","7.98","0.02","0.66","13"
"1707","G,U","5","Ambassador Blorpityblorpboop","uncommon","Creature","0.35","0.17","0.21","0.07","","1.13","13"
"1708","U,B","2","Winter, Cursed Rider","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.19","13"
"1709","B,G","3","Jaheira, Friend of the Forest // Agent of the Iron Throne","rare","Creature","4.99","3.0","5.0","4.26","3.85","0.41","13"
"1710","G,W","2","Satsuki, the Living Lore","rare","Creature","0.49","0.49","0.35","0.3","0.02","0.26","13"
"1711","G","3","Varis, Silverymoon Ranger","rare","Creature","0.49","0.3","0.35","0.25","0.02","0.52","13"
"1712","B","3","Shadow, Mysterious Assassin","rare","Creature","0.49","0.3","0.54","0.47","2.05","0.27","13"
"1713","B,G","3","Long Feng, Grand Secretariat","uncommon","Creature","0.49","2.94","","","","0","13"
"1714","G,U","7","Tishana, Voice of Thunder","mythic","Creature","0.99","0.35","1.07","0.37","0.02","0.39","13"
"1715","R,G","5","Blaster, Combat DJ","mythic","Creature","0.99","0.79","1.07","0.41","1.61","0.43","13"
"1716","R,W","3","Jeska, Thrice Reborn // Yoshimaru, Ever Faithful","mythic","Planeswalker","5.99","5.88","5.72","6.1","4.05","0.38","13"
"1717","B","3","Nashi, Moon Sage's Scion","mythic","Creature","1.99","1.3","2.14","1.03","0.02","0.35","13"
"1718","R,G","4","Hans Eriksson","rare","Creature","0.49","0.25","0.35","0.13","0.03","0.27","13"
"1719","U,R,W","4","Ishai, Ojutai Dragonspeaker // Rograkh, Son of Rohgahh","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","13"
"1720","W,B,G","5","Ikra Shidiqi, the Usurper // Tymna the Weaver","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","13"
"1721","Colorless","4","Golden Argosy","rare","Artifact","1.49","0.69","1.42","0.24","0.02","0.25","13"
"1722","G,W","3","Siona, Captain of the Pyleas","uncommon","Creature","0.35","0.23","0.35","0.09","0.02","0.2","13"
"1723","U,B","4","Rona, Sheoldred's Faithful","uncommon","Creature","0.35","0.17","0.21","0.03","0.03","0.1","13"
"1724","B","2","Sidisi, Regent of the Mire","rare","Creature","0.49","0.35","0.35","0.3","0.02","0.17","13"
"1725","G,U","5","Roalesk, Apex Hybrid","mythic","Creature","0.99","0.49","0.71","0.48","0.02","0.33","13"
"1726","U,R","5","Keranos, God of Storms","mythic","Creature","4.49","3.3","3.57","2.15","0.02","0.33","13"
"1727","G","2","Bugenhagen, Wise Elder","rare","Creature","1.99","0.75","2.14","0.98","2.53","0.33","13"
"1728","W","1","Kytheon, Hero of Akros","mythic","Creature","1.79","1.5","2.14","2.35","0.02","0.31","13"
"1729","G,U","2","Arwen Undómiel","uncommon","Creature","0.35","0.2","0.21","0.12","0.03","0.67","13"
"1730","R,W","4","Ertha Jo, Frontier Mentor","uncommon","Creature","0.35","0.2","0.35","0.14","0.03","0.25","13"
"1731","U,B","6","Silumgar, the Drifting Death","rare","Creature","0.59","0.68","0.71","0.16","0.02","0.23","13"
"1732","B,G","2","Thelon of Havenwood","rare","Creature","0.49","0.5","0.35","0.25","0.02","0.21","13"
"1733","Colorless","2","Weatherlight Compleated","mythic","Artifact","1.29","0.79","1.42","0.81","0.02","0.29","13"
"1734","U,B,R","7","Dargo, the Shipwrecker // Silas Renn, Seeker Adept","uncommon","Creature","0.35","0.25","0.21","0.2","0.04","0.32","13"
"1735","W","3","The Gaffer","rare","Creature","11.99","9.37","12.87","11.32","3.43","0.2","12"
"1736","B","5","Ob Nixilis, the Fallen","mythic","Creature","6.49","5.5","7.15","3.65","0.02","0.61","12"
"1737","R","2","Ivora, Insatiable Heir","uncommon","Creature","1.49","0.86","1.78","0.66","","0.13","12"
"1738","G","6","Grunn, the Lonely King","uncommon","Creature","0.35","0.25","0.35","0.14","0.03","0.24","12"
"1739","W,U","5","Katara, Water Tribe's Hope","rare","Creature","0.99","16.89","","","","0","12"
"1740","B","6","Timothar, Baron of Bats","mythic","Creature","0.99","0.26","0.71","0.25","0.25","0.15","12"
"1741","G,U","4","Vhal, Candlekeep Researcher // Raised by Giants","uncommon","Creature","0.35","0.19","0.21","0.04","","0.35","12"
"1742","B,R","5","Ganax, Astral Hunter // Haunted One","uncommon","Creature","0.99","0.37","1.07","0.49","4.73","0.22","12"
"1743","W,U,B","3","Ardenn, Intrepid Archaeologist // Silas Renn, Seeker Adept","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","12"
"1744","W","4","Qala, Ajani's Pridemate","uncommon","Creature","0.79","0.43","0.71","0.38","1.44","0.09","12"
"1745","U,B","3","Armix, Filigree Thrasher // Silas Renn, Seeker Adept","uncommon","Creature","0.35","0.25","0.35","0.16","0.04","0.23","12"
"1746","Colorless","1","Hope of Ghirapur","rare","Creature","3.49","1.5","3.57","1.38","0.02","0.47","12"
"1747","R,G,W,U","4","Ishai, Ojutai Dragonspeaker // Tana, the Bloodsower","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","12"
"1748","U","6","Eligeth, Crossroads Augur // Esior, Wardwing Familiar","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","12"
"1749","G,W,U","3","Jedit Ojanen, Mercenary","mythic","Creature","0.99","0.5","0.71","0.42","0.14","0.4","12"
"1750","W,B,G","4","Halana, Kessig Ranger // Tymna the Weaver","uncommon","Creature","0.35","0.25","0.35","0.13","0.04","0.19","12"
"1751","W","4","Odric, Master Tactician","rare","Creature","0.59","0.48","0.54","0.17","0.02","0.48","12"
"1752","B,R","5","Lucius the Eternal","rare","Creature","0.49","0.4","0.35","0.25","0.26","0.07","12"
"1753","B,G","3","Akawalli, the Seething Tower","uncommon","Creature","0.35","0.2","0.21","0.08","0.03","0.0","12"
"1754","W,U","2","Stenn, Paranoid Partisan","rare","Creature","0.49","0.25","0.35","0.14","0.02","0.55","12"
"1755","U,R","3","Bilbo, Retired Burglar","uncommon","Creature","0.35","0.2","0.21","0.09","0.03","0.11","12"
"1756","G,U","6","Eligeth, Crossroads Augur // Kydele, Chosen of Kruphix","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","12"
"1757","W,U","5","Lavinia of the Tenth","rare","Creature","0.49","0.3","0.35","0.2","0.02","0.47","12"
"1758","R","5","Urabrask, Heretic Praetor","mythic","Creature","2.99","1.12","3.21","0.02","0.02","0.55","12"
"1759","R,G","4","Rosheen Meanderer","uncommon","Creature","0.39","0.4","0.35","0.17","0.02","0.2","12"
"1760","G,W,U,B","4","Kydele, Chosen of Kruphix // Ravos, Soultender","mythic","Creature","2.79","2.08","1.78","2.99","1.16","0.47","12"
"1761","W","3","Nadaar, Selfless Paladin","rare","Creature","0.69","0.43","0.54","0.53","0.02","0.05","12"
"1762","U,B,R","2","Krark, the Thumbless // Silas Renn, Seeker Adept","rare","Creature","2.29","1.05","7.86","1.11","10.03","0.71","12"
"1763","U","4","Padeem, Consul of Innovation","uncommon","Creature","2.29","1.02","2.14","0.58","0.02","0.32","12"
"1764","U,B,R","4","Mishra, Artificer Prodigy","rare","Creature","0.49","0.54","0.54","0.23","0.02","0.1","12"
"1765","B,G","4","Gorm the Great // Virtus the Veiled","rare","Creature","0.49","0.51","0.35","0.34","0.25","0.0","12"
"1766","G,W","6","Dragonlord Dromoka","mythic","Creature","4.49","3.66","17.88","1.95","0.06","0.65","12"
"1767","B","5","Tivash, Gloom Summoner","rare","Creature","0.59","0.4","0.54","0.25","0.47","0.0","12"
"1768","U","4","Maeve, Insidious Singer","mythic","Creature","9.99","8.99","10.73","2.81","","0.18","12"
"1769","W","4","Bill the Pony","uncommon","Creature","0.35","0.2","0.35","0.1","0.03","0.19","12"
"1770","G","6","Multani, Yavimaya's Avatar","mythic","Creature","0.99","0.26","0.71","0.28","0.02","0.37","12"
"1771","U,B","4","Gríma, Saruman's Footman","rare","Creature","1.79","1.12","2.14","1.65","1.63","0.36","12"
"1772","W,U","3","Gregor, Shrewd Magistrate","mythic","Creature","4.49","2.26","4.29","1.94","0.02","0.4","12"
"1773","U,B","6","Vela the Night-Clad","mythic","Creature","0.99","0.45","0.71","0.44","0.25","0.12","12"
"1774","W","3","Soraya the Falconer","rare","Creature","2.49","3.33","2.86","1.6","","0.3","12"
"1775","R,W","2","Akiri, Line-Slinger // Ardenn, Intrepid Archaeologist","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","12"
"1776","R","3","Jaya Ballard, Task Mage","rare","Creature","0.49","0.33","0.35","0.13","0.02","0.17","12"
"1777","W,U,B","4","Hargilde, Kindly Runechanter // Wernog, Rider's Chaplain","rare","Creature","0.49","0.4","0.35","0.19","0.51","0.0","12"
"1778","W","3","Toby, Beastie Befriender","rare","Creature","0.49","0.34","0.35","0.16","0.02","0.2","11"
"1779","R","3","Slobad, Iron Goblin","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.38","11"
"1780","U,B,R","5","The Twelfth Doctor // Vislor Turlough","rare","Creature","0.49","0.25","0.54","0.23","","0.44","11"
"1781","R","5","Kazuul, Tyrant of the Cliffs","rare","Creature","0.39","0.25","0.35","0.16","0.02","0.29","11"
"1782","W","3","Linden, the Steadfast Queen","rare","Creature","0.59","0.36","0.54","0.26","0.02","0.28","11"
"1783","W,U","3","Daxos of Meletis","rare","Creature","0.49","0.3","0.35","0.18","0.02","0.13","11"
"1784","B","4","Erebos, Bleak-Hearted","mythic","Creature","1.49","1.4","1.42","1.01","0.02","0.33","11"
"1785","R,W","7","Akroma, Vision of Ixidor // Rograkh, Son of Rohgahh","mythic","Creature","9.49","9.0","9.3","6.9","3.98","0.2","11"
"1786","W","4","Rashel, Fist of Torm","rare","Creature","13.99","27.04","9.3","5.09","","0.5","11"
"1787","B","3","Illuminor Szeras","rare","Creature","5.99","3.79","6.43","2.93","1.86","0.23","11"
"1788","W,U","4","Arcade Gannon","rare","Creature","0.49","0.25","0.35","0.14","0.32","0.43","11"
"1789","R,W","4","Haktos the Unscarred","rare","Creature","0.49","0.26","0.35","0.09","0.02","0.64","11"
"1790","G","6","Kamahl, Fist of Krosa","mythic","Creature","0.99","0.7","1.07","0.64","0.53","0.35","11"
"1791","G,W,U","4","The Second Doctor // Leela, Sevateem Warrior","rare","Creature","0.99","0.42","1.07","0.33","","0.3","11"
"1792","U","3","Callaphe, Beloved of the Sea","uncommon","Creature","0.35","0.25","0.21","0.08","0.03","0.22","11"
"1793","R,G","3","Migloz, Maze Crusher","rare","Creature","0.49","0.25","0.35","0.14","0.02","0.57","11"
"1794","B","5","Ob Nixilis of the Black Oath","rare","Planeswalker","0.49","0.57","0.54","0.44","0.39","0.22","11"
"1795","W","5","Nahiri, the Lithomancer","rare","Planeswalker","1.29","0.75","1.07","0.39","0.34","0.05","11"
"1796","W,U,B,R,G","4","Leonardo, the Balance // Splinter, the Mentor","mythic","Creature","","45.0","","","","0","11"
"1797","R,W,B","3","Vial Smasher the Fierce // Yoshimaru, Ever Faithful","mythic","Creature","2.29","1.07","2.5","2.06","1.26","0.51","11"
"1798","U,R","3","Shantotto, Tactician Magician","uncommon","Creature","0.35","0.19","0.21","0.08","0.03","0.34","11"
"1799","R,G","2","Michelangelo, the Heart // Raphael, the Muscle","mythic","Creature","","45.0","","","","0","11"
"1800","W,B","5","The Spot, Living Portal","rare","Creature","0.49","0.25","0.54","0.14","0.01","0.39","11"
"1801","U","4","Naru Meha, Master Wizard","mythic","Creature","1.29","0.99","1.42","0.57","0.02","0.41","11"
"1802","G,W,U","6","The Sixth Doctor // Peri Brown","rare","Creature","0.49","0.33","0.54","0.25","","0.15","11"
"1803","R,W","3","Craig Boone, Novac Guard","uncommon","Creature","0.35","0.25","0.35","0.21","3.0","0.0","11"
"1804","U,R,W","4","Ishai, Ojutai Dragonspeaker // Kediss, Emberclaw Familiar","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","11"
"1805","R,G","5","Ich-Tekik, Salvage Splicer // Toggo, Goblin Weaponsmith","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.11","11"
"1806","R,W","3","Odric, Blood-Cursed","rare","Creature","0.49","0.25","0.35","0.19","0.02","0.0","11"
"1807","B,R","3","Ayara, Widow of the Realm","rare","Creature","0.49","0.4","0.54","0.23","0.02","0.05","11"
"1808","U","3","Urza, Powerstone Prodigy","uncommon","Creature","0.35","0.2","0.21","0.08","0.03","0.32","11"
"1809","G,W","4","Selvala, Eager Trailblazer","mythic","Creature","0.99","0.39","1.07","0.37","0.02","0.13","11"
"1810","W,U","3","Faramir, Steward of Gondor","rare","Creature","0.49","0.32","0.54","0.66","0.4","0.32","11"
"1811","U,R","4","Kraum, Violent Cacophony","uncommon","Creature","0.35","0.2","0.35","0.11","0.03","0.31","11"
"1812","B,R,G","4","Tana, the Bloodsower // Tevesh Szat, Doom of Fools","mythic","Creature","5.49","4.88","5.0","3.46","1.74","0.86","11"
"1813","B","4","Evin, Waterdeep Opportunist","rare","Creature","9.99","10.49","12.16","5.97","","0.5","11"
"1814","R,W","4","The War Doctor // Ryan Sinclair","rare","Creature","0.49","0.29","0.54","0.26","","0.36","11"
"1815","R","1","Freya Crescent","uncommon","Creature","0.35","0.2","0.35","0.13","0.03","0.16","11"
"1816","B","1","The Last Ride","mythic","Artifact","0.99","0.5","0.71","0.02","0.14","0.14","11"
"1817","G,W,U,B","5","Ikra Shidiqi, the Usurper // Ishai, Ojutai Dragonspeaker","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","11"
"1818","U","4","Gandalf, Friend of the Shire","uncommon","Creature","0.35","0.2","0.21","0.1","0.03","0.07","11"
"1819","R,W","4","Edgar, Master Machinist","rare","Creature","0.49","0.25","0.54","0.26","0.9","0.37","11"
"1820","U","4","Kaho, Minamo Historian","uncommon","Creature","0.35","0.21","0.35","0.12","0.02","0.58","11"
"1821","U,B","2","Evie Frye // Jacob Frye","rare","Creature","0.79","0.35","1.07","0.45","0.02","0.63","11"
"1822","G","3","Hua Tuo, Honored Physician","rare","Creature","1.29","0.76","1.07","0.69","0.03","0.22","11"
"1823","W,U","2","Raff, Weatherlight Stalwart","uncommon","Creature","0.35","0.17","0.21","0.02","0.02","0.12","11"
"1824","B,R","6","Zagras, Thief of Heartbeats","rare","Creature","0.49","0.45","0.35","0.16","0.02","0.39","11"
"1825","W,B","3","Colonel Autumn","rare","Creature","0.49","0.36","0.54","0.26","0.9","0.71","11"
"1826","W,U,B","5","Nihiloor","mythic","Creature","0.99","0.49","1.07","0.41","","0.53","11"
"1827","R,W","5","Sentinel Sarah Lyons","rare","Creature","0.49","0.25","0.54","0.23","0.3","0.58","11"
"1828","R,G","5","Stonebrow, Krosan Hero","rare","Creature","0.79","0.5","0.54","0.2","0.02","0.19","11"
"1829","W","4","Bennie Bracks, Zoologist","mythic","Creature","3.99","2.27","3.57","3.67","8.6","0.21","11"
"1830","U,R,W","4","The Face of Boe","rare","Creature","0.49","0.25","0.35","0.19","","0.75","10"
"1831","G,W","2","Catti-brie of Mithral Hall","rare","Creature","0.49","0.38","0.54","0.15","0.78","0.0","10"
"1832","R,G","5","The Lady of Otaria","mythic","Creature","0.99","0.5","0.71","0.3","0.08","0.0","10"
"1833","W","2","Spectacular Spider-Man","rare","Creature","7.49","5.99","6.43","5.17","0.08","0.53","10"
"1834","W,U","4","The Second Doctor // Clara Oswald","rare","Creature","0.99","0.42","1.07","0.33","","0.3","10"
"1835","G,W","3","Kaheera, the Orphanguard","rare","Creature","0.79","0.68","0.71","0.43","0.02","0.33","10"
"1836","G,W","5","Spider-Man India","uncommon","Creature","0.35","0.25","0.21","0.06","0.01","0.41","10"
"1837","U,R,W","4","The Second Doctor // Donna Noble","rare","Creature","0.99","0.42","1.07","0.33","","0.3","10"
"1838","U,B","4","Morbius the Living Vampire","uncommon","Creature","0.35","0.2","0.21","0.08","0.01","0.27","10"
"1839","W,U","4","Sakashima of a Thousand Faces // Yoshimaru, Ever Faithful","mythic","Creature","44.99","32.09","46.51","30.03","13.75","0.9","10"
"1840","W","4","Michiko Konda, Truth Seeker","rare","Creature","8.49","4.96","7.86","3.45","0.02","0.87","10"
"1841","B,G","4","Shadowheart, Dark Justiciar // Cloakwood Hermit","rare","Creature","0.99","0.49","0.71","0.28","2.81","0.18","10"
"1842","W,U","6","Isperia, Supreme Judge","mythic","Creature","0.99","0.45","0.71","0.21","0.02","0.25","10"
"1843","W","1","Zack Fair","uncommon","Creature","0.35","0.24","0.35","0.17","0.03","0.26","10"
"1844","B,R,G","3","Xira Arien","rare","Creature","0.49","0.25","0.35","0.14","0.02","0.0","10"
"1845","U,B","5","Ezio, Blade of Vengeance","mythic","Creature","7.99","8.5","8.58","","0.08","0.18","10"
"1846","R","5","Karlach, Fury of Avernus // Guild Artisan","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","10"
"1847","U,R","5","Karlach, Fury of Avernus // Feywild Visitor","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","10"
"1848","B","3","Haakon, Stromgald Scourge","rare","Creature","0.69","0.53","0.54","0.28","0.02","0.24","10"
"1849","G,U","5","Tanazir Quandrix","mythic","Creature","0.99","0.99","1.42","0.54","0.02","0.44","10"
"1850","B","2","Aphemia, the Cacophony","rare","Creature","0.49","0.29","0.35","0.15","0.02","0.0","10"
"1851","W","4","Heliod, God of the Sun","mythic","Creature","2.79","2.16","2.5","0.94","0.02","0.32","10"
"1852","R","5","Syr Carah, the Bold","uncommon","Creature","0.35","0.25","0.21","0.11","0.03","0.6","10"
"1853","W,U","5","Isperia the Inscrutable","rare","Creature","0.49","0.45","0.35","0.18","0.02","0.12","10"
"1854","G","6","Nemata, Grove Guardian","uncommon","Creature","0.49","0.27","0.54","0.16","0.07","0.38","10"
"1855","G,W","6","Aragorn and Arwen, Wed","mythic","Creature","4.99","7.86","5.0","3.79","0.02","0.76","10"
"1856","R,G,W,U","3","The Fourteenth Doctor // K-9, Mark I","rare","Creature","139.99","119.99","128.8","82.3","","0.93","10"
"1857","W,B,G","5","Ravos, Soultender // Reyhan, Last of the Abzan","mythic","Creature","12.99","8.84","11.44","5.73","8.98","0.36","10"
"1858","W,U","4","Kangee, Aerie Keeper","rare","Creature","6.49","6.75","5.72","0.86","0.74","0.29","10"
"1859","U","3","Nick Valentine, Private Eye","rare","Creature","0.49","0.25","0.35","0.25","0.4","0.43","10"
"1860","W,B","3","Falthis, Shadowcat Familiar // Yoshimaru, Ever Faithful","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","10"
"1861","G","8","Sekki, Seasons' Guide","rare","Creature","3.99","1.8","2.86","0.85","0.02","0.27","10"
"1862","R,W","2","Jor Kadeen, First Goldwarden","rare","Creature","0.49","0.25","0.35","0.14","0.02","0.06","10"
