"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"2213","U","6","Ultimecia, Temporal Threat","rare","Creature","1.99","0.7","0.71","1.28","0.28","0.57","20"
"2214","Colorless","3","The Warring Triad","rare","Creature","1.99","0.65","1.78","1.34","3.48","0.21","20"
"2215","W","5","Danitha, Benalia's Hope","rare","Creature","0.59","0.37","0.54","0.41","0.02","0.31","20"
"2216","R,G","3","Tuya Bearclaw","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.24","20"
"2217","B,R,G","3","Falthis, Shadowcat Familiar // Tana, the Bloodsower","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","20"
"2218","G,U","5","Marcus, Mutant Mayor","rare","Creature","0.49","0.26","0.54","0.21","0.25","0.33","20"
"2219","U,R,W","3","Ardenn, Intrepid Archaeologist // Ludevic, Necro-Alchemist","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","20"
"2220","B,G","4","Durnan of the Yawning Portal // Agent of the Shadow Thieves","mythic","Creature","0.99","0.5","1.07","0.54","0.06","0.55","19"
"2221","U,R,W","4","Kate Stewart","rare","Creature","0.49","0.25","0.35","0.17","","0.64","19"
"2222","R,W,B","2","Akiri, Line-Slinger // Francisco, Fowl Marauder","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","19"
"2223","W","2","Frodo, Determined Hero","rare","Creature","0.99","0.39","1.07","1.29","0.02","0.36","19"
"2224","B,R,G,W","4","Sidar Kondo of Jamuraa // Vial Smasher the Fierce","mythic","Creature","0.99","0.26","0.71","0.19","0.33","0.28","19"
"2225","B","4","Grond, the Gatebreaker","uncommon","Artifact","0.35","0.2","0.21","0.05","0.03","0.0","19"
"2226","U","3","Hurkyl, Master Wizard","rare","Creature","0.49","0.25","0.35","0.2","0.02","0.41","19"
"2227","B,R","3","Jeska, Thrice Reborn // Vial Smasher the Fierce","mythic","Planeswalker","5.99","5.88","5.72","6.1","4.05","0.38","19"
"2228","R","2","Krark, the Thumbless // Rograkh, Son of Rohgahh","rare","Creature","2.29","1.05","7.86","1.11","10.03","0.71","19"
"2229","B,G","4","Polukranos, Unchained","mythic","Creature","0.99","0.99","1.07","0.93","0.02","0.29","19"
"2230","G,W,U","3","Ardenn, Intrepid Archaeologist // Thrasios, Triton Hero","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","19"
"2231","U","1","Errant, Street Artist","rare","Creature","0.49","0.3","0.35","0.17","0.02","0.25","19"
"2232","B,G","2","Miara, Thorn of the Glade // Numa, Joraga Chieftain","uncommon","Creature","0.35","0.25","0.35","0.12","0.04","0.0","19"
"2233","B","2","Aphemia, the Cacophony","rare","Creature","0.49","0.29","0.35","0.15","0.02","0.0","19"
"2234","B","7","Lorcan, Warlock Collector","rare","Creature","0.49","0.59","0.54","0.62","0.99","0.26","19"
"2235","G,U,R","5","The Fugitive Doctor // Martha Jones","rare","Creature","0.49","0.25","0.35","0.12","","0.5","19"
"2236","W","4","Halvar, God of Battle","mythic","Creature","32.99","28.74","32.19","13.09","0.02","0.32","19"
"2237","B","4","Sarevok, Deathbringer // Cultist of the Absolute","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","19"
"2238","U,R","3","Malcolm, Keen-Eyed Navigator // Rograkh, Son of Rohgahh","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.47","19"
"2239","U","4","Lu Xun, Scholar General","rare","Creature","0.59","0.49","0.35","0.24","0.03","0.0","19"
"2240","G","3","Tromell, Seymour's Butler","rare","Creature","0.69","0.39","0.54","0.46","2.06","0.31","19"
"2241","U,B,R","2","Esior, Wardwing Familiar // Vial Smasher the Fierce","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","19"
"2242","W,B,G","8","Kamahl, Heart of Krosa // Tymna the Weaver","mythic","Creature","5.49","3.43","5.0","3.88","6.33","0.35","19"
"2243","W,U,B,R","3","Ludevic, Necro-Alchemist // Ravos, Soultender","mythic","Creature","2.29","1.5","2.14","2.24","1.97","0.24","19"
"2244","U","3","Akal Pakal, First Among Equals","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.12","19"
"2245","R,W","2","Akiri, Line-Slinger // Toggo, Goblin Weaponsmith","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","19"
"2246","B,R,G","8","Vaevictis Asmadi","rare","Creature","0.59","0.62","0.54","0.69","0.02","0.19","19"
"2247","R,G","2","Targ Nar, Demon-Fang Gnoll","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.47","19"
"2248","R,W","5","Karlach, Fury of Avernus // Inspiring Leader","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","19"
"2249","G","6","Nemata, Grove Guardian","uncommon","Creature","0.49","0.27","0.54","0.16","0.07","0.38","19"
"2250","G,U,R","2","Krark, the Thumbless // Kydele, Chosen of Kruphix","rare","Creature","2.29","1.05","7.86","1.11","10.03","0.71","19"
"2251","W,B,G","2","Keleth, Sunmane Familiar // Reyhan, Last of the Abzan","uncommon","Creature","0.35","0.25","0.35","0.07","0.04","0.0","18"
"2252","W,U,B,R,G","4","Leonardo, the Balance","mythic","Creature","","45.0","","","","0","18"
"2253","W","4","Gandalf, White Rider","rare","Creature","0.69","0.65","0.54","1.53","0.02","0.06","18"
"2254","U,B","5","Rassilon, the War President","rare","Creature","0.49","0.25","0.35","0.17","","0.05","18"
"2255","R","4","Gimli, Counter of Kills","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.16","18"
"2256","B,R","5","Baeloth Barrityl, Entertainer // Agent of the Shadow Thieves","mythic","Creature","12.99","10.58","13.59","10.72","","0.48","18"
"2257","U,B","3","Donatello, the Brains // Splinter, the Mentor","mythic","Creature","","45.0","","","","0","18"
"2258","W,U","3","Imoen, Mystic Trickster // Far Traveler","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","18"
"2259","W,U","3","Zellix, Sanity Flayer // Inspiring Leader","mythic","Creature","27.99","18.86","25.04","4.32","7.37","0.32","18"
"2260","U","3","Ioreth of the Healing House","uncommon","Creature","0.35","0.25","0.35","0.15","0.03","0.26","18"
"2261","U","4","Vhal, Candlekeep Researcher // Clan Crafter","uncommon","Creature","0.35","0.19","0.21","0.04","","0.35","18"
"2262","G","1","Oviya Pashiri, Sage Lifecrafter","uncommon","Creature","0.35","0.24","0.21","0.12","0.02","0.44","18"
"2263","W,U","6","Azor, the Lawbringer","mythic","Creature","1.49","0.93","1.42","0.99","0.02","0.33","18"
"2264","B,R","2","Francisco, Fowl Marauder // Rograkh, Son of Rohgahh","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","18"
"2265","U,B","7","Szadek, Lord of Secrets","rare","Creature","0.49","0.47","0.35","0.17","0.02","0.0","18"
"2266","G,U","2","Thrasios, Triton Hero","rare","Creature","22.99","20.88","20.03","14.95","1.62","1.34","18"
"2267","G,W","2","Shelinda, Yevon Acolyte","rare","Creature","0.49","0.25","0.54","0.35","1.83","0.47","18"
"2268","B","4","Josu Vess, Lich Knight","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.1","18"
"2269","G,W,U","6","The Sixth Doctor // Sarah Jane Smith","rare","Creature","0.49","0.33","0.54","0.25","","0.15","18"
"2270","R,W,B","3","Tymna the Weaver // Vial Smasher the Fierce","rare","Creature","29.99","27.94","27.18","10.35","1.91","1.18","18"
"2271","W,B","5","Tevesh Szat, Doom of Fools // Tymna the Weaver","mythic","Planeswalker","9.49","7.26","8.58","6.64","2.53","0.57","18"
"2272","U,B,R,G","5","Ikra Shidiqi, the Usurper // Kraum, Ludevic's Opus","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","18"
"2273","G,U","3","Volo, Itinerant Scholar // Acolyte of Bahamut","mythic","Creature","0.99","0.39","0.71","0.24","","0.12","18"
"2274","U","3","Rikku, Resourceful Guardian","rare","Creature","1.29","0.49","1.07","0.88","1.66","0.36","18"
"2275","B,R","3","Gut, True Soul Zealot // Agent of the Shadow Thieves","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","18"
"2276","W,B,G","3","Reyhan, Last of the Abzan // Tymna the Weaver","rare","Creature","14.99","11.98","10.73","4.89","13.24","0.61","18"
"2277","U,B","3","Adéwalé, Breaker of Chains","uncommon","Creature","0.35","0.2","0.21","0.11","0.05","0.11","18"
"2278","R","1","Kellan, Planar Trailblazer","rare","Creature","0.49","0.25","0.35","0.25","0.02","0.13","18"
"2279","R,G,W","4","Bruse Tarl, Boorish Herder // Tana, the Bloodsower","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","18"
"2280","B","3","The Falcon, Airship Restored","rare","Artifact","0.49","0.25","0.54","0.23","1.33","0.22","18"
"2281","U,B","4","The Master, Mesmerist","rare","Creature","0.49","0.25","0.35","0.29","","0.07","18"
"2282","U,R","5","The Twelfth Doctor // Yasmin Khan","rare","Creature","0.49","0.25","0.54","0.23","","0.44","18"
"2283","W,U","2","Claire D'Loon, Joy Sculptor","rare","Creature","0.49","0.25","0.35","0.17","","0","18"
"2284","R","3","Mannichi, the Fevered Dream","rare","Creature","0.49","0.65","0.35","0.26","0.02","0.2","18"
"2285","B","4","Henrika Domnathi","mythic","Creature","1.49","1.01","1.78","1.07","0.02","0.18","18"
"2286","G,W","4","Lulu, Loyal Hollyphant // Master Chef","uncommon","Creature","0.35","0.2","0.21","0.07","","0.41","17"
"2287","B,R","4","Breeches, Brazen Plunderer // Francisco, Fowl Marauder","uncommon","Creature","0.35","0.2","0.35","0.14","0.04","0.23","17"
"2288","U","2","Caelorna, Coral Tyrant","uncommon","Creature","0.35","0.25","0.21","0.13","0.04","0.13","17"
"2289","G","3","Mirri, Cat Warrior","rare","Creature","3.49","2.82","3.21","1.67","0.02","0.3","17"
"2290","R","3","Tersa Lightshatter","rare","Creature","1.29","1.0","1.42","1.2","0.02","0.18","17"
"2291","B","4","Ebondeath, Dracolich","mythic","Creature","4.99","2.97","4.29","3.32","0.02","0.35","17"
"2292","U","4","Osgood, Operation Double","rare","Creature","0.49","0.25","0.35","0.28","","0.4","17"
"2293","U","2","O'aka, Traveling Merchant","rare","Creature","1.29","0.42","1.07","1.17","2.09","0.22","17"
"2294","W,U","5","Tura Kennerüd, Skyknight","uncommon","Creature","0.35","0.15","0.21","0.05","0.03","0.36","17"
"2295","R,W","5","Jor Kadeen, the Prevailer","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.04","17"
"2296","W","2","Anafenza, Kin-Tree Spirit","uncommon","Creature","0.35","0.25","0.35","0.14","0.02","0.05","17"
"2297","R","3","Goddric, Cloaked Reveler","rare","Creature","0.49","0.25","0.35","0.1","0.02","0.19","17"
"2298","W,B","4","Shadowheart, Dark Justiciar // Noble Heritage","rare","Creature","0.99","0.49","0.71","0.28","2.81","0.18","17"
"2299","W","4","Auron, Venerated Guardian","rare","Creature","0.49","0.25","0.54","0.38","1.59","0.58","17"
"2300","W,U,B,R","4","Bruse Tarl, Boorish Herder // Silas Renn, Seeker Adept","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","17"
"2301","G,W","6","Kodama of the East Tree // Yoshimaru, Ever Faithful","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","17"
"2302","G,U,R","5","Kraum, Ludevic's Opus // Thrasios, Triton Hero","rare","Creature","7.99","5.76","6.43","2.87","0.4","0.67","17"
"2303","R,G,W","4","Tana, the Bloodsower // Yoshimaru, Ever Faithful","mythic","Creature","5.49","4.88","5.0","3.46","1.74","0.86","17"
"2304","R,G,W","6","Palladia-Mors, the Ruiner","mythic","Creature","0.99","0.69","0.71","0.75","0.02","0.37","17"
"2305","R,G","3","Gut, True Soul Zealot // Cloakwood Hermit","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","17"
"2306","B,R,G","2","Kediss, Emberclaw Familiar // Reyhan, Last of the Abzan","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","17"
"2307","G","5","Braulios of Pheres Band","uncommon","Creature","0.69","0.29","0.71","0.19","0.73","0.2","17"
"2308","U","5","Stitcher Geralf","rare","Creature","0.49","0.27","0.35","0.23","0.2","0.27","17"
"2309","W,U","4","Sally Sparrow","rare","Creature","0.49","0.25","0.35","0.24","","0.0","17"
"2310","G,W","5","Sigarda, Heron's Grace","mythic","Creature","0.99","0.49","0.71","0.45","0.02","0.39","17"
"2311","R,W","4","Sami, Ship's Engineer","uncommon","Creature","0.35","0.15","0.35","0.08","0.03","0.08","17"
"2312","R,G","5","Alena, Kessig Trapper // Kodama of the East Tree","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","17"
"2313","W,B","5","Naomi, Pillar of Order","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.29","17"
"2314","R","4","Atsushi, the Blazing Sky","mythic","Creature","2.49","1.89","2.5","0.83","0.02","0.18","17"
"2315","W","3","MJ, Rising Star","uncommon","Creature","0.49","0.5","1.07","0.44","","0.08","17"
"2316","B","5","Yargle, Glutton of Urborg","uncommon","Creature","0.35","0.2","1.42","0.09","0.03","0.4","17"
"2317","W,U,B","3","Silas Renn, Seeker Adept // Yoshimaru, Ever Faithful","mythic","Creature","0.99","0.77","1.07","0.64","2.98","0.28","17"
"2318","W","4","Celestial Kirin","rare","Creature","0.49","0.5","0.35","0.11","0.02","1.21","17"
"2319","G,U,R","5","The Twelfth Doctor // Graham O'Brien","rare","Creature","0.49","0.25","0.54","0.23","","0.44","17"
"2320","G,W,U","4","Ishai, Ojutai Dragonspeaker // Thrasios, Triton Hero","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","17"
"2321","R,G","3","Abby, Merciless Soldier // Ellie, Brick Master","mythic","Creature","","","","","","0","16"
"2322","R,W","4","Agrus Kos, Spirit of Justice","mythic","Creature","0.99","0.35","0.71","0.36","0.02","0.0","16"
"2323","W","6","Jareth, Leonine Titan","rare","Creature","0.59","0.59","0.54","0.19","0.02","0.29","16"
"2324","B,R","7","Dargo, the Shipwrecker // Keskit, the Flesh Sculptor","uncommon","Creature","0.35","0.25","0.21","0.2","0.04","0.32","16"
"2325","U,B,R","2","Francisco, Fowl Marauder // Kraum, Ludevic's Opus","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","16"
"2326","U,R","2","Wyll, Blade of Frontiers // Dungeon Delver","rare","Creature","0.59","0.4","0.71","0.29","1.32","0.1","16"
"2327","U","4","Sakashima of a Thousand Faces","mythic","Creature","44.99","32.09","46.51","30.03","13.75","0.9","16"
"2328","R","5","Ganax, Astral Hunter // Guild Artisan","uncommon","Creature","0.99","0.37","1.07","0.49","4.73","0.22","16"
"2329","W,U","4","Vhal, Candlekeep Researcher // Noble Heritage","uncommon","Creature","0.35","0.19","0.21","0.04","","0.35","16"
"2330","G,W","5","Abdel Adrian, Gorion's Ward // Master Chef","uncommon","Creature","0.35","0.2","0.35","0.19","","0.26","16"
"2331","W,U,B,R,G","2","Vorthos, Steward of Myth","mythic","Creature","0.99","0.3","1.07","0.41","","0","16"
"2332","B","5","Kinzu of the Bleak Coven","rare","Creature","0.49","0.29","0.35","0.3","0.02","0.63","16"
"2333","G","5","Spider-Man, Brooklyn Visionary","common","Creature","0.35","0.15","0.21","0.04","0.01","0.45","16"
"2334","U,B","5","Kotose, the Silent Spider","rare","Creature","0.49","0.25","0.35","0.18","0.02","0.0","16"
"2335","G,W,U","2","Livio, Oathsworn Sentinel // Thrasios, Triton Hero","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.25","16"
"2336","G,U","6","The Sixth Doctor // Clara Oswald","rare","Creature","0.49","0.33","0.54","0.25","","0.15","16"
"2337","U","3","Quistis Trepe","uncommon","Creature","0.35","0.23","0.35","0.12","0.03","0.24","16"
"2338","B","2","Vraan, Executioner Thane","rare","Creature","0.69","0.43","0.54","0.48","0.02","0.2","16"
"2339","R,G,W","8","Palladia-Mors","rare","Creature","0.99","0.62","0.71","0.56","0.02","0.27","16"
"2340","R,G,W","4","Anara, Wolvid Familiar // Bruse Tarl, Boorish Herder","uncommon","Creature","1.49","0.5","1.42","0.34","0.04","0.27","16"
"2341","W,B","2","Shaile, Dean of Radiance","rare","Creature","0.49","0.35","0.35","0.24","0.02","0.0","16"
"2342","G,W","2","Frodo Baggins","uncommon","Creature","0.35","0.2","0.21","0.09","0.03","0.11","16"
"2343","B","8","Razaketh, the Foulblooded","mythic","Creature","13.99","11.11","14.3","9.04","0.02","0.95","16"
"2344","Colorless","12","Emrakul, the World Anew","mythic","Creature","8.99","6.74","8.58","6.4","0.03","1.83","16"
"2345","U,R,W","5","The Twelfth Doctor // Romana II","rare","Creature","0.49","0.25","0.54","0.23","","0.44","16"
"2346","U","4","Mistform Ultimus","rare","Creature","0.35","0.47","0.35","0.15","0.02","0.25","16"
"2347","U","3","Barrin, Tolarian Archmage","rare","Creature","0.49","0.3","0.35","0.22","0.02","0.29","16"
"2348","W,U","2","Dennick, Pious Apprentice","rare","Creature","0.49","0.3","0.35","0.44","0.02","0.56","16"
"2349","B,R","3","Shriek, Treblemaker","uncommon","Creature","0.35","0.19","0.35","0.06","0.01","0.3","16"
"2350","G","3","Dosan the Falling Leaf","rare","Creature","29.99","22.95","27.9","6.38","0.02","0.79","16"
"2351","R","5","Ganax, Astral Hunter // Dragon Cultist","uncommon","Creature","0.99","0.37","1.07","0.49","4.73","0.22","16"
"2352","G","3","Shizuko, Caller of Autumn","rare","Creature","5.99","3.76","5.0","1.25","0.02","1.0","16"
"2353","W","4","Jazal Goldmane","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.2","16"
"2354","G,W","2","Wilson, Refined Grizzly // Folk Hero","uncommon","Creature","0.35","0.2","0.21","0.13","3.13","0.27","16"
"2355","R,W,B","2","Akiri, Line-Slinger // Tymna the Weaver","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","16"
"2356","W,U","3","Rasaad yn Bashir // Sword Coast Sailor","uncommon","Creature","0.35","0.2","0.21","0.02","","0.1","15"
"2357","B,G,U","4","Kydele, Chosen of Kruphix // Tevesh Szat, Doom of Fools","mythic","Creature","2.79","2.08","1.78","2.99","1.16","0.47","15"
"2358","W","8","Akroma, Angel of Wrath","mythic","Creature","3.49","2.0","2.86","1.77","0.02","0.51","15"
"2359","U,R,W","4","The Second Doctor // Ryan Sinclair","rare","Creature","0.99","0.42","1.07","0.33","","0.3","15"
"2360","G,W","2","Melira, the Living Cure","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.29","15"
"2361","R,G,W","2","Akiri, Line-Slinger // Ich-Tekik, Salvage Splicer","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","15"
"2362","G,W","3","Jaheira, Friend of the Forest // Folk Hero","rare","Creature","4.99","3.0","5.0","4.26","3.85","0.41","15"
"2363","R,W,B","2","Kediss, Emberclaw Familiar // Tymna the Weaver","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","15"
"2364","U,B","6","Ramses Overdark","rare","Creature","27.99","42.54","28.62","6.42","0.04","0.19","15"
"2365","G,U","2","It Came from Planet Glurg","mythic","Creature","0.99","0.4","1.07","0.44","","0","15"
"2366","G","6","Masumaro, First to Live","rare","Creature","1.49","0.9","1.42","0.4","0.02","0.19","15"
"2367","G,U","3","The Thirteenth Doctor // Clara Oswald","mythic","Creature","0.99","0.42","0.71","1.61","","0.42","15"
"2368","B","4","Ashling, the Extinguisher","rare","Creature","10.99","7.71","7.86","3.45","0.02","0.29","15"
"2369","R","3","Avalanche of Sector 7","rare","Creature","0.49","0.25","0.54","0.33","1.44","0.38","15"
"2370","G","4","Dwynen, Gilt-Leaf Daen","uncommon","Creature","0.39","0.25","0.21","0.18","0.02","0.21","15"
"2371","W,U","4","Boromir, Gondor's Hope","rare","Creature","0.49","0.25","0.54","0.36","0.32","0.04","15"
"2372","B","5","Vogar, Necropolis Tyrant","mythic","Creature","8.99","9.01","8.58","6.07","","0.44","15"
"2373","U","6","Pol Jamaar, Illusionist","mythic","Creature","2.79","1.75","3.21","2.16","1.51","0.19","15"
"2374","G,W","5","Trostani Discordant","mythic","Creature","0.99","0.4","0.71","0.24","0.02","0.05","15"
"2375","B","3","Lobelia, Defender of Bag End","rare","Creature","0.49","0.28","0.54","0.35","1.23","0.54","15"
"2376","R","5","Ghost-Spider, Gwen Stacy","mythic","Creature","13.99","15.98","16.45","9.77","","0.41","15"
"2377","B,R","5","Kolaghan, the Storm's Fury","rare","Creature","1.29","0.75","1.07","0.43","0.02","0.05","15"
"2378","G,U","2","Wilson, Refined Grizzly // Sword Coast Sailor","uncommon","Creature","0.35","0.2","0.21","0.13","3.13","0.27","15"
"2379","G","5","Kaysa","rare","Creature","5.49","3.53","6.43","2.01","0.18","0.1","15"
"2380","U,R,W","4","Bruse Tarl, Boorish Herder // Ishai, Ojutai Dragonspeaker","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","15"
"2381","W,U","2","Esior, Wardwing Familiar // Yoshimaru, Ever Faithful","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","15"
"2382","U,R","3","Gale, Waterdeep Prodigy // Passionate Archaeologist","rare","Creature","0.49","0.3","0.35","0.29","","0.21","15"
"2383","R,W","5","Tiana, Ship's Caretaker","uncommon","Creature","0.35","0.22","0.21","0.04","0.03","0.4","15"
"2384","R,G,W","4","Bruse Tarl, Boorish Herder // Kodama of the East Tree","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","15"
"2385","B","7","Shauku, Endbringer","rare","Creature","1.99","2.03","1.78","0.89","0.6","0.6","15"
"2386","R","6","Maraxus of Keld","rare","Creature","0.69","1.99","0.54","1.64","0.02","0.3","15"
"2387","R","3","Glóin, Dwarf Emissary","rare","Creature","1.49","0.55","1.42","0.44","0.02","0.26","15"
"2388","U","4","Katsumasa, the Animator","rare","Creature","0.49","0.4","0.35","0.27","2.08","0.35","15"
"2389","W,U","6","Gwaihir the Windlord","uncommon","Creature","0.35","0.2","0.35","0.12","0.03","0.27","15"
"2390","B","3","Egon, God of Death","rare","Creature","0.49","0.4","0.35","0.02","0.02","0.07","15"
"2391","U,B","2","Francisco, Fowl Marauder // Ghost of Ramirez DePietro","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","15"
"2392","G,W,U","5","Ich-Tekik, Salvage Splicer // Ishai, Ojutai Dragonspeaker","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.11","14"
"2393","R,G","5","Strax, Sontaran Nurse","rare","Creature","0.49","0.25","0.35","0.09","","0.38","14"
"2394","B","3","Hancock, Ghoulish Mayor","rare","Creature","0.49","0.39","0.54","0.29","0.79","0.67","14"
"2395","W,U","2","Pippin, Guard of the Citadel","rare","Creature","0.99","0.5","1.42","0.56","0.02","0.42","14"
"2396","G","3","Toph, the Blind Bandit","uncommon","Creature","0.35","2.94","","","","0","14"
"2397","W,U","2","Dorothea, Vengeful Victim","rare","Creature","0.49","0.25","0.35","0.23","0.02","0.0","14"
"2398","B,G","6","Nadier, Agent of the Duskenel // Numa, Joraga Chieftain","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.18","14"
"2399","R","3","Starke of Rath","rare","Creature","0.79","0.55","1.07","0.26","0.07","0.12","14"
"2400","G,W","4","Anara, Wolvid Familiar // Ardenn, Intrepid Archaeologist","uncommon","Creature","1.49","0.5","1.42","0.34","0.04","0.27","14"
"2401","R,W,B","2","Akiri, Line-Slinger // Armix, Filigree Thrasher","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","14"
"2402","U,R,W","4","The War Doctor // Adric, Mathematical Genius","rare","Creature","0.49","0.29","0.54","0.26","","0.36","14"
"2403","R,G","5","Skanos Dragonheart // Dragon Cultist","uncommon","Creature","0.35","0.2","0.21","0.06","","0.31","14"
"2404","R","3","Jeska, Thrice Reborn // Kediss, Emberclaw Familiar","mythic","Planeswalker","5.99","5.88","5.72","6.1","4.05","0.38","14"
"2405","W,B,G","4","Sidar Kondo of Jamuraa // Tormod, the Desecrator","mythic","Creature","0.99","0.26","0.71","0.19","0.33","0.28","14"
"2406","W,U","3","Linvala, Shield of Sea Gate","rare","Creature","0.49","0.35","0.35","0.21","0.02","0.24","14"
"2407","R,G,W,U","3","The Fourteenth Doctor","rare","Creature","139.99","119.99","128.8","82.3","","0.93","14"
"2408","U,R,W","4","Ishai, Ojutai Dragonspeaker // Krark, the Thumbless","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","14"
"2409","G,U","5","Keruga, the Macrosage","rare","Creature","0.49","0.32","0.35","0.18","0.02","0.31","14"
"2410","W,B","3","Aron, Benalia's Ruin","uncommon","Creature","0.35","0.19","0.21","0.07","0.03","0.0","14"
"2411","R,G,W","4","Sidar Kondo of Jamuraa // Toggo, Goblin Weaponsmith","mythic","Creature","0.99","0.26","0.71","0.19","0.33","0.28","14"
"2412","W","2","Sanwell, Avenger Ace","rare","Creature","0.59","0.35","0.54","0.24","0.51","0.31","14"
"2413","R","5","Zuko, Avatar Hunter","rare","Creature","1.99","49.95","","","","0","14"
"2414","W","4","Commander Eesha","rare","Creature","3.99","2.36","4.29","1.01","0.07","0.18","14"
"2415","B,G","6","Kodama of the East Tree // Tevesh Szat, Doom of Fools","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","14"
"2416","R,G","3","Erinis, Gloom Stalker // Guild Artisan","uncommon","Creature","0.35","0.2","0.21","0.12","0.78","0.03","14"
"2417","U,B","3","Alpharael, Dreaming Acolyte","uncommon","Creature","0.35","0.15","0.35","0.06","0.03","0.21","14"
"2418","W","3","Ardenn, Intrepid Archaeologist // Yoshimaru, Ever Faithful","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","14"
"2419","W,U,B,R","5","Kraum, Ludevic's Opus // Ravos, Soultender","rare","Creature","7.99","5.76","6.43","2.87","0.4","0.67","14"
"2420","B","2","Vadmir, New Blood","rare","Creature","0.49","0.25","0.35","0.16","0.02","0.0","14"
"2421","U,B","4","Sakashima of a Thousand Faces // Tevesh Szat, Doom of Fools","mythic","Creature","44.99","32.09","46.51","30.03","13.75","0.9","14"
"2422","W,B","4","Ghost Council of Orzhova","rare","Creature","0.49","0.5","0.35","0.19","0.02","0.25","14"
"2423","U","5","Iymrith, Desert Doom","mythic","Creature","1.49","1.08","2.14","1.3","0.02","0.19","14"
"2424","W","1","Yoshimaru, Ever Faithful","mythic","Creature","13.99","9.6","15.74","8.49","9.63","0.54","14"
"2425","U","6","Uyo, Silent Prophet","rare","Creature","0.59","0.5","0.54","0.24","0.02","0.47","14"
"2426","B,R","5","Karlach, Fury of Avernus // Haunted One","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","14"
"2427","B","4","Shelob, Dread Weaver","rare","Creature","0.99","0.75","1.42","0.81","1.72","0.11","14"
"2428","B","2","Tymaret, Chosen from Death","uncommon","Creature","0.35","0.2","0.21","0.05","0.03","0.27","14"
"2429","R,G","5","Karlach, Fury of Avernus // Acolyte of Bahamut","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","14"
"2430","W","4","Linvala, Keeper of Silence","mythic","Creature","22.99","17.78","19.31","14.22","0.02","1.47","14"
"2431","B,R","2","Francisco, Fowl Marauder // Kediss, Emberclaw Familiar","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","14"
"2432","W,U","2","Niambi, Esteemed Speaker","rare","Creature","0.49","0.32","0.35","0.19","0.02","0.29","14"
"2433","B,R,G","6","Darigaaz, the Igniter","rare","Creature","0.69","0.59","0.71","0.25","0.07","0.24","13"
"2434","B","5","God-Eternal Bontu","mythic","Creature","0.99","0.4","1.07","0.41","0.02","0.32","13"
