"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"1235","U","2","Jace, Vryn's Prodigy","mythic","Creature","6.99","5.32","7.12","4.43","0.44","0.5","95"
"1236","B,R","3","Totentanz, Swarm Piper","uncommon","Creature","0.35","0.2","0.35","0.13","0.03","0.13636363636363635","94"
"1237","U,B","3","The Cyber-Controller","rare","Creature","0.49","0.32","0.53","0.47","undefined","0.2","94"
"1238","B,R","3","Ultimate Green Goblin","rare","Creature","0.49","0.43","0.53","0.26","0.01","0.574468085106383","94"
"1239","R,W","5","Karlach, Fury of Avernus // Flaming Fist","mythic","Creature","16.99","11.23","17.11","10.43","5.97","0.608955223880597","94"
"1240","R,W","5","Shadowfax, Lord of Horses","uncommon","Creature","0.35","0.2","0.35","0.08","0.03","0.3333333333333333","94"
"1241","W","3","Rune-Tail, Kitsune Ascendant","rare","Creature","4.49","3.58","1.42","0.89","0.02","0.7142857142857143","94"
"1242","G,W,U","4","The Fourth Doctor // Sarah Jane Smith","mythic","Creature","0.99","0.34","0.71","0.61","undefined","0.6666666666666666","93"
"1243","U","6","Sun Quan, Lord of Wu","mythic","Creature","7.99","5.59","8.55","3.03","0.15","1.375","93"
"1244","G","2","Spider-Ham, Peter Porker","rare","Creature","0.49","0.83","0.71","0.13","0.01","0.7411764705882353","93"
"1245","B","2","Super Shredder","mythic","Creature","undefined","60","undefined","undefined","undefined","0","93"
"1246","W,U","3","Volo, Itinerant Scholar // Folk Hero","mythic","Creature","0.99","0.4","0.71","0.24","undefined","0.125","93"
"1247","W,U","4","Genku, Future Shaper","rare","Creature","0.49","0.25","0.35","0.12","0.02","0.6842105263157895","93"
"1248","W,U","5","Dragonlord Ojutai","mythic","Creature","0.99","0.6","6.41","0.39","0.02","0.16666666666666666","93"
"1249","B,R,G,W","4","Bruse Tarl, Boorish Herder // Ikra Shidiqi, the Usurper","mythic","Creature","4.49","4.21","4.98","2.16","0.73","0.45454545454545453","93"
"1250","W,B","5","The Spot, Living Portal","rare","Creature","0.49","0.26","0.53","0.18","0.01","0.39361702127659576","92"
"1251","B","3","Kain, Traitorous Dragoon","rare","Creature","0.49","0.29","0.35","0.19","0.02","0.43434343434343436","92"
"1252","U,R,W","4","Ishai, Ojutai Dragonspeaker // Jeska, Thrice Reborn","mythic","Creature","4.49","5.5","4.27","2.58","0.84","0.5909090909090907","92"
"1253","B,R","7","Bladewing, Deathless Tyrant","rare","Creature","3.99","2.79","3.56","1.69","0.89","0.4","92"
"1254","G,W","3","Queen Allenal of Ruadach","uncommon","Creature","0.35","0.2","0.21","0.09","0.02","0.125","92"
"1255","U,R","5","Karlach, Fury of Avernus // Sword Coast Sailor","mythic","Creature","16.99","11.23","17.11","10.43","5.97","0.608955223880597","92"
"1256","U,R","5","Ganax, Astral Hunter // Feywild Visitor","uncommon","Creature","0.99","0.37","1.06","0.39","4.73","0.22157434402332354","92"
"1257","B,R","3","Judith, the Scourge Diva","uncommon","Creature","0.35","0.25","0.35","0.13","0.02","0.35","92"
"1258","U,B","4","Garland, Royal Kidnapper","rare","Creature","undefined","69.99","undefined","undefined","undefined","0","91"
"1259","R","6","Inferno of the Star Mounts","mythic","Creature","2.99","1.81","3.2","2.98","0.02","0.2916666666666667","91"
"1260","G,W","2","Wilson, Refined Grizzly // Noble Heritage","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","91"
"1261","B,R","4","Far Fortune, End Boss","rare","Creature","0.49","0.25","0.35","0.16","0.02","0.21875","90"
"1262","U,R","4","Zaffai, Thunder Conductor","mythic","Creature","0.99","0.56","0.71","0.6","0.36","0.42857142857142855","90"
"1263","R","1","Norin, Swift Survivalist","uncommon","Creature","0.35","0.2","0.21","0.16","0.03","0.08247422680412371","90"
"1264","R,W","4","Cadric, Soul Kindler","rare","Creature","4.99","4.69","4.98","2.57","1.29","0.2727272727272727","90"
"1265","G,U,R","5","Borborygmos and Fblthp","mythic","Creature","0.99","0.47","0.71","0.22","0.02","0.25","90"
"1266","R","4","Gogo, Mysterious Mime","rare","Creature","3.99","1.98","4.27","3.3","2.77","0.37383177570093457","90"
"1267","G,U","6","Experiment Kraj","rare","Creature","0.49","0.36","0.53","0.26","0.02","0.8823529411764706","90"
"1268","R","2","Magda, the Hoardmaster","rare","Creature","0.79","0.51","0.71","0.6","0.02","0.29687500000000006","90"
"1269","R","5","Ilharg, the Raze-Boar","mythic","Creature","6.99","3.45","7.12","3.11","0.02","0.5491329479768791","90"
"1270","B","4","King Macar, the Gold-Cursed","rare","Creature","0.69","0.6","0.53","0.47","0.02","0.36363636363636365","90"
"1271","G,W","5","Haliya, Ascendant Cadet","uncommon","Creature","0.35","0.2","0.35","0.12","0.03","0.27659574468085113","90"
"1272","R","4","RMS Titanic","rare","Artifact","3.99","3.68","4.27","1.96","undefined","0.11764705882352941","89"
"1273","R,G,W,U","3","The Fourteenth Doctor // Clara Oswald","rare","Creature","129.99","123","128.35","82.3","undefined","0.9333333333333333","89"
"1274","B,G,U","3","Nashi, Moon's Legacy","rare","Creature","0.49","0.29","0.35","0.24","0.02","0.23529411764705882","89"
"1275","R","2","Sarkhan, Dragon Ascendant","rare","Creature","0.49","0.42","0.35","0.26","0.02","0.1782178217821782","89"
"1276","B,G","3","Old Rutstein","rare","Creature","0.79","0.5","0.71","0.46","0.02","0.22772277227722784","89"
"1277","U,B","3","Safana, Calimport Cutthroat // Dungeon Delver","uncommon","Creature","0.35","0.2","0.21","0.1","0.33","0.3","88"
"1278","U,B,R,G","4","Kydele, Chosen of Kruphix // Vial Smasher the Fierce","mythic","Creature","2.79","2.02","1.78","2.99","1.16","0.4746835443037974","88"
"1279","R,W","6","Duke Ulder Ravengard","rare","Creature","0.49","0.26","0.35","0.13","1.09","0.3333333333333333","88"
"1280","G,W,U","6","Amareth, the Lustrous","rare","Creature","0.69","0.5","0.53","0.23","0.52","0.2857142857142857","88"
"1281","U,R,W","3","Vadrok, Apex of Thunder","mythic","Creature","0.99","0.69","0.71","0.61","0.02","0.125","88"
"1282","W,U,B","4","Rebbec, Architect of Ascension // Silas Renn, Seeker Adept","uncommon","Creature","0.35","0.25","0.35","0.2","0.05","0.5333333333333333","87"
"1283","R,W","5","Archangel Avacyn","mythic","Creature","2.49","1.8","2.49","1.35","0.02","0.2","87"
"1284","R,W","3","Akiri, Fearless Voyager","uncommon","Creature","0.79","0.74","0.71","0.27","0.02","0.09473684210526313","87"
"1285","W","2","Brigone, Soldier of Meletis","rare","Creature","4.49","2.45","4.98","1.87","1.55","0.1694915254237288","87"
"1286","B,G","3","Pharika, God of Affliction","mythic","Creature","3.49","2.25","3.56","2.24","0.02","0.17647058823529413","87"
"1287","G","3","Runadi, Behemoth Caller","rare","Creature","8.49","5.53","8.55","4.54","undefined","0.1875","86"
"1288","G","4","Lizard, Connors's Curse","rare","Creature","0.49","0.34","0.53","0.25","0.01","0.3829787234042553","86"
"1289","B","3","Kaervek, the Punisher","rare","Creature","0.49","0.31","0.35","0.26","0.02","0.45","86"
"1290","U","6","Teferi, Temporal Archmage","rare","Planeswalker","0.79","0.75","1.06","0.86","0.99","0.7403846153846154","86"
"1291","B","4","Gisa, Glorious Resurrector","rare","Creature","3.99","1.68","3.56","1.46","0.02","0.7484276729559749","86"
"1292","U,B","7","Doc Ock, Evil Inventor","rare","Creature","0.99","0.53","1.06","0.43","undefined","0.4020618556701031","86"
"1293","R,G","6","Kodama of the East Tree // Toggo, Goblin Weaponsmith","rare","Creature","5.99","3.37","5.7","3.6","10.91","0.9206349206349206","86"
"1294","U,B,R","5","Parnesse, the Subtle Brush","mythic","Creature","0.99","0.4","0.71","0.22","undefined","0.23529411764705882","86"
"1295","B,R","3","Lagomos, Hand of Hatred","uncommon","Creature","0.35","0.2","0.21","0.13","0.03","0.26","85"
"1296","R","3","Vaan, Street Thief","rare","Creature","0.49","0.3","0.35","0.24","0.02","0.3125","85"
"1297","B,R","4","Garna, Bloodfist of Keld","uncommon","Creature","0.35","0.2","0.21","0.08","0.03","0.22549019607843138","85"
"1298","B","5","Sheoldred","mythic","Creature","18.99","16.62","1426.17","15.67","0.06","0.8575757575757572","85"
"1299","U,B","3","Prowler, Clawed Thief","uncommon","Creature","0.35","0.2","0.21","0.05","0.01","0.2682926829268293","85"
"1300","U","2","Jacob Hauken, Inspector","mythic","Creature","0.99","0.5","0.71","0.55","0.02","0.19047619047619047","85"
"1301","G","3","Sasaya, Orochi Ascendant","rare","Creature","4.49","2.54","4.27","1.14","0.02","0.6666666666666666","85"
"1302","W,U,B,R,G","5","Jegantha, the Wellspring","rare","Creature","0.49","0.56","0.53","0.52","0.02","0.2676056338028169","85"
"1303","R,W,B","4","Jirina Kudro","mythic","Creature","0.99","0.6","1.06","0.08","1.74","0.13333333333333333","85"
"1304","R,G,W","6","Rith, the Awakener","rare","Creature","0.49","0.35","0.35","0.16","0.03","0","85"
"1305","U","3","Matoya, Archon Elder","rare","Creature","0.49","0.6","0.53","0.59","0.03","0.38461538461538464","84"
"1306","W,U,B","2","Tawnos, Solemn Survivor","mythic","Creature","0.99","0.44","0.71","0.46","0.2","0.25","84"
"1307","R","7","Dargo, the Shipwrecker // Jeska, Thrice Reborn","uncommon","Creature","0.35","0.25","0.21","0.16","0.04","0.3157894736842105","84"
"1308","B,G","4","Nemata, Primeval Warden","rare","Creature","0.69","0.3","0.71","0.31","0.02","0.32075471698113206","84"
"1309","R,W","3","Depala, Pilot Exemplar","rare","Creature","0.49","0.3","0.35","0.18","0.02","0.2","84"
"1310","W,B,G","5","Ikra Shidiqi, the Usurper // Prava of the Steel Legion","mythic","Creature","0.99","0.5","1.06","0.36","1.77","0.30357142857142855","84"
"1311","R,G,W","5","Gahiji, Honored One","mythic","Creature","0.99","0.49","0.71","0.36","0.49","0.058823529411764705","84"
"1312","G,U","5","Moritte of the Frost","uncommon","Creature","0.35","0.25","0.35","0.05","0.03","0.19047619047619047","84"
"1313","B,R","3","Flamewar, Brash Veteran","mythic","Creature","0.99","0.98","1.06","0.68","6.54","0.6666666666666666","83"
"1314","U","2","Drafna, Founder of Lat-Nam","rare","Creature","0.49","0.46","0.53","0.29","0.02","0.06666666666666667","83"
"1315","B","4","Gonti, Lord of Luxury","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.5483870967741937","83"
"1316","U","3","Cosima, God of the Voyage","rare","Creature","1.29","0.62","1.06","0.02","0.02","0.253968253968254","83"
"1317","B,G","5","Amzu, Swarm's Hunger","rare","Creature","24.99","18.5","24.95","11.55","2.28","0.2857142857142857","83"
"1318","U","6","Atemsis, All-Seeing","rare","Creature","0.79","0.45","0.53","0.27","0.02","0.34782608695652173","83"
"1319","R,G,W","7","Ultra Magnus, Tactician","mythic","Creature","0.99","0.71","1.06","0.5","1.66","0","83"
"1320","R,G,W","6","Annie Flash, the Veteran","mythic","Creature","0.99","0.32","0.71","0.21","0.02","0.5294117647058824","83"
"1321","R,G","3","Grumgully, the Generous","uncommon","Creature","0.35","0.2","0.35","0.09","0.01","0.23148148148148145","83"
"1322","W,U","3","Rex, Cyber-Hound","rare","Creature","0.49","0.25","0.53","0.27","0.26","0","83"
"1323","B","7","Sheoldred, Whispering One","mythic","Creature","15.99","16.32","16.39","14.72","0.02","1.5150684931506844","82"
"1324","U","2","Piper Wright, Publick Reporter","rare","Creature","0.49","0.3","0.53","0.24","0.84","0.4117647058823529","82"
"1325","U,B","5","Mirko Vosk, Mind Drinker","rare","Creature","0.79","0.66","0.71","0.76","0.02","0.6","82"
"1326","W,B","4","Estinien Varlineau","rare","Creature","0.49","0.25","0.35","0.17","0.54","0.28735632183908055","82"
"1327","U","4","Mu Yanling, Wind Rider","mythic","Creature","0.99","0.62","1.06","0.13","0.09","0.17647058823529413","82"
"1328","","5","Karn, Silver Golem","rare","Creature","14.99","14.29","15.68","9.72","0.03","0.34615384615384615","82"
"1329","U,B,R","8","Nicol Bolas","rare","Creature","2.29","1.21","2.49","0.83","0.02","0.6206896551724138","81"
"1330","B,G","3","Exdeath, Void Warlock","uncommon","Creature","0.35","0.2","0.35","0.09","0.03","0.3119266055045872","81"
"1331","U","3","Geralf, Visionary Stitcher","rare","Creature","1.29","0.6","1.42","0.7","0.02","0.18461538461538463","81"
"1332","B","5","Spider-Man Noir","uncommon","Creature","0.35","0.2","0.21","0.08","0.01","0.21","80"
"1333","B,R","5","Greven, Predator Captain","mythic","Creature","0.99","0.5","1.06","0.54","10.92","0.4117647058823529","80"
"1334","U,B","5","Rilsa Rael, Kingpin","uncommon","Creature","0.35","0.2","0.21","0.04","1.17","0.36363636363636365","80"
"1335","B,R,G","3","Gyrus, Waker of Corpses","mythic","Creature","0.99","0.96","0.71","0.57","5.13","0.058823529411764705","80"
"1336","G,W,U","4","Kestia, the Cultivator","mythic","Creature","1.29","1.18","1.06","0.79","9.72","0","80"
"1337","G,W,U","3","Angus Mackenzie","rare","Creature","329.99","244.78","320.88","44.39","0.04","0.6367521367521358","80"
"1338","U","5","Lier, Disciple of the Drowned","mythic","Creature","2.79","2.08","3.2","1.51","0.02","0.6153846153846149","80"
"1339","G,U","5","Gandalf, Westward Voyager","mythic","Creature","0.99","0.28","0.71","0.25","0.29","0.5882352941176471","80"
"1340","G,W","3","Hurska Sweet-Tooth","mythic","Creature","2.99","2.59","3.2","2.53","1.6","0.2637362637362638","79"
"1341","W,U","5","Noyan Dar, Roil Shaper","rare","Creature","0.49","0.3","0.35","0.17","0.02","0.05555555555555555","79"
"1342","W,U,B","4","The Second Doctor // Vislor Turlough","rare","Creature","0.99","0.4","1.06","0.32","undefined","0.2972972972972974","79"
"1343","W,B,G","3","Othelm, Sigardian Outcast // Wernog, Rider's Chaplain","rare","Creature","0.69","0.5","0.53","0.34","0.96","0","79"
"1344","U","2","Naban, Dean of Iteration","rare","Creature","0.79","0.34","0.71","0.24","0.02","0.14285714285714285","79"
"1345","R","5","Plargg and Nassari","rare","Creature","3.49","1.53","3.56","1.68","0.02","0.46408839779005534","79"
"1346","W,U","2","Urianger Augurelt","rare","Creature","0.49","0.25","0.35","0.21","0.61","0.19819819819819823","79"
"1347","R,W","3","Gut, True Soul Zealot // Inspiring Leader","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","79"
"1348","W,B","4","Ria Ivor, Bane of Bladehold","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.35294117647058826","79"
"1349","G,U","7","Omega, Heartless Evolution","uncommon","Creature","0.35","0.19","0.21","0.07","0.03","0.5454545454545456","79"
"1350","R,W","3","Captain Rex Nebula","rare","Creature","0.49","0.25","0.35","0.15","undefined","0.45454545454545453","78"
"1351","R","4","Toralf, God of Fury","mythic","Creature","4.49","2.06","3.2","1.71","0.02","0.14814814814814817","78"
"1352","U","4","Hermes, Overseer of Elpis","rare","Creature","0.79","0.33","1.06","0.79","1.2","0.27358490566037724","78"
"1353","G","3","Quina, Qu Gourmet","uncommon","Creature","0.35","0.2","0.35","0.19","0.03","0.17475728155339806","78"
"1354","B","3","Yahenni, Undying Partisan","rare","Creature","0.49","0.28","0.53","0.24","0.02","0.23795180722891557","78"
"1355","B,R,G,W","3","Elmar, Ulvenwald Informant // Wernog, Rider's Chaplain","rare","Creature","0.49","0.27","0.53","0.21","0.72","0.3157894736842105","78"
"1356","U,B","2","Lazav, Wearer of Faces","rare","Creature","0.49","0.25","0.35","0.17","0.02","0","78"
"1357","R,W","3","Kassandra, Eagle Bearer","mythic","Creature","8.99","5.75","8.55","6.04","0.03","0.6875","78"
"1358","U,R,W","4","Dynaheir, Invoker Adept","rare","Creature","0.49","0.25","0.35","0.11","2.26","0.42857142857142855","78"
"1359","B,R","3","Gut, True Soul Zealot // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","77"
"1360","G","4","Esika's Chariot","rare","Artifact","0.69","0.37","0.53","0.93","0.02","0.24074074074074084","77"
"1361","G,U","4","Kimahri, Valiant Guardian","rare","Creature","0.49","0.25","0.35","0.23","0.97","0.2828282828282828","77"
"1362","W,U","3","Abuelo, Ancestral Echo","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.2","77"
"1363","R,G","3","Gimli, Mournful Avenger","rare","Creature","0.49","0.25","0.35","0.2","0.02","0.07142857142857142","77"
"1364","B","2","The Raven Man","rare","Creature","0.69","0.37","0.53","0.26","0.02","0.23404255319148937","77"
"1365","G","2","Wilson, Refined Grizzly // Raised by Giants","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","77"
"1366","B,R","3","Olivia, Mobilized for War","mythic","Creature","1.49","0.95","1.42","1.08","0.02","0","77"
"1367","R,G","7","Rhino, Barreling Brute","uncommon","Creature","0.35","0.2","0.21","0.08","0.01","0.1792452830188679","77"
"1368","U,R,W","3","Shu Yun, the Silent Tempest","rare","Creature","0.49","0.25","0.35","0.19","0.02","0.19047619047619047","76"
"1369","U,B","4","Kels, Fight Fixer","rare","Creature","0.49","0.34","0.35","0.31","0.2","0.23529411764705882","76"
"1370","W,U","3","Geist of Saint Traft","mythic","Creature","0.99","0.48","0.71","0.74","0.03","0.25","76"
"1371","W","6","Evra, Halcyon Witness","rare","Creature","0.49","0.3","0.35","0.15","0.02","0.47619047619047616","76"
"1372","W,U","4","Belisarius Cawl","rare","Creature","0.49","0.41","0.35","0.29","0.04","0.6470588235294118","76"
"1373","G,W,U","7","Storvald, Frost Giant Jarl","mythic","Creature","1.49","0.72","1.42","0.44","0.37","0.5294117647058824","76"
"1374","B,R","5","Rohgahh, Kher Keep Overlord","rare","Creature","0.49","0.39","0.35","0.23","0.07","0.6","76"
"1375","W,B,G","6","Colfenor, the Last Yew","rare","Creature","0.49","0.49","0.53","0.28","1.11","0.38095238095238093","76"
"1376","U","7","Nezahal, Primal Tide","rare","Creature","11.99","8.14","9.98","7.97","0.02","0.8022284122562677","76"
"1377","R,G","3","Hallar, the Firefletcher","uncommon","Creature","0.35","0.24","0.21","0.08","0.03","0.35714285714285715","76"
"1378","G,W","3","Vrestin, Menoptra Leader","rare","Creature","0.49","0.26","0.53","0.14","undefined","0.7058823529411765","75"
"1379","B,R","6","Rakdos, the Showstopper","mythic","Creature","2.99","1.81","2.85","1.27","0.02","0.7368421052631579","75"
"1380","U,R,W","6","Numot, the Devastator","rare","Creature","2.79","1.43","2.85","0.32","0.02","1.4374999999999998","75"
"1381","G,U","2","Verazol, the Split Current","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.5714285714285714","75"
"1382","G,U,R","2","Krark, the Thumbless // Thrasios, Triton Hero","rare","Creature","2.29","1.18","7.84","1.11","10.15","0.7070707070707071","75"
"1383","B,R","4","Kethek, Crucible Goliath","rare","Creature","0.49","0.25","0.35","0.13","0.02","0.06666666666666667","75"
"1384","U,R","2","Nin, the Pain Artist","rare","Creature","0.99","0.56","0.71","0.27","0.43","0","75"
"1385","W,B","5","Selenia, Dark Angel","rare","Creature","3.99","4.01","2.85","2.14","0.02","0.2857142857142857","75"
"1386","R,W","7","Velomachus Lorehold","mythic","Creature","0.99","0.33","0.71","0.35","0.03","0.45","75"
"1387","G","3","Tyvar, the Pummeler","mythic","Creature","3.49","2.11","2.85","2.39","0.03","0.3133333333333334","74"
"1388","R","2","Grenzo, Havoc Raiser","rare","Creature","0.49","0.25","0.35","0.22","0.62","0.3539325842696629","74"
"1389","R,W","4","Kalemne, Disciple of Iroas","mythic","Creature","2.49","2.19","2.49","0.25","4.41","0","74"
"1390","U,B","5","Eloise, Nephalia Sleuth","mythic","Creature","0.99","0.48","0.71","0.32","1.39","0.2631578947368421","74"
"1391","G,W","5","Drizzt Do'Urden","rare","Creature","0.49","0.47","0.53","0.28","0.02","0.058823529411764705","74"
"1392","R,G,W","3","Minsc, Beloved Ranger","mythic","Creature","0.99","0.57","0.71","0.6","0.02","0.2857142857142857","74"
"1393","G","3","Seton, Krosan Protector","rare","Creature","2.49","5","2.85","3.39","0.2","0.23529411764705882","74"
"1394","R,W","4","The War Doctor // Clara Oswald","rare","Creature","0.49","0.29","0.53","0.29","undefined","0.36363636363636365","73"
"1395","B","4","Korlash, Heir to Blackblade","rare","Creature","3.49","2.65","4.27","0.86","0.02","0.2222222222222222","73"
"1396","U,R","3","Dalakos, Crafter of Wonders","rare","Creature","0.59","0.49","0.53","0.23","0.02","0","73"
"1397","W,U","3","Hama Pashar, Ruin Seeker","uncommon","Creature","0.35","0.2","0.21","0.09","0.03","0.21428571428571427","73"
"1398","G","3","Reki, the History of Kamigawa","rare","Creature","16.99","12.05","17.11","8.44","0.02","0.42028985507246375","73"
"1399","B","3","Jerren, Corrupted Bishop","mythic","Creature","0.99","0.5","0.71","0.55","0.02","0.4","73"
"1400","G","3","Yorvo, Lord of Garenbrig","rare","Creature","0.49","0.4","0.35","0.24","0.02","0.4","73"
"1401","U,B","3","Lazav, Familiar Stranger","uncommon","Creature","0.35","0.2","0.21","0.12","0.04","0.2777777777777778","73"
"1402","G,W","2","Wilson, Refined Grizzly // Flaming Fist","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","73"
"1403","W,U","4","Rhoda, Geist Avenger // Timin, Youthful Geist","rare","Creature","0.49","0.5","0.53","0.39","0.42","0.058823529411764705","73"
"1404","R,W,B","4","Snapdax, Apex of the Hunt","mythic","Creature","0.99","0.54","0.71","0.59","0.02","0.35294117647058826","73"
"1405","G","2","Torgal, A Fine Hound","uncommon","Creature","0.35","0.22","0.35","0.1","0.03","0.13725490196078433","73"
"1406","R","4","Orthion, Hero of Lavabrink","rare","Creature","7.99","5.17","8.55","6.48","0.02","0.3582887700534759","73"
"1407","W,U,B","4","Hargilde, Kindly Runechanter // Wernog, Rider's Chaplain","rare","Creature","0.49","0.42","0.35","0.17","0.51","0","73"
"1408","B","5","Drivnod, Carnage Dominus","mythic","Creature","8.99","5.93","9.26","5.12","0.02","0.5627906976744184","73"
"1409","W,B","2","Hildibrand Manderville","rare","Creature","0.49","0.25","0.35","0.25","1.07","0.2857142857142857","72"
"1410","R,W","3","Aisha of Sparks and Smoke","rare","Creature","0.99","0.52","0.71","0.44","undefined","0.42857142857142855","72"
"1411","R,W","3","Craig Boone, Novac Guard","uncommon","Creature","0.35","0.25","0.35","0.23","3","0","72"
"1412","B,R,G","8","Korvold, Gleeful Glutton","mythic","Creature","0.99","0.55","1.06","1.25","0.17","0.3157894736842105","72"
"1413","R,G,W,U","3","The Fourteenth Doctor // Rose Noble","rare","Creature","129.99","123","128.35","82.3","undefined","0.9333333333333333","72"
"1414","U,R","6","Niv-Mizzet, the Firemind","rare","Creature","1.49","0.75","1.42","0.76","0.02","0.6414141414141408","72"
"1415","U,R","3","Mary Read and Anne Bonny","rare","Creature","0.59","0.55","0.53","0.75","0.02","0.38095238095238093","72"
"1416","U,B","5","Narfi, Betrayer King","uncommon","Creature","0.35","0.24","0.21","0.06","0.03","0","72"
"1417","G","3","Gilanra, Caller of Wirewood // Kodama of the East Tree","uncommon","Creature","0.35","0.27","0.35","0.16","0.04","0.5333333333333333","72"
"1418","B","5","Seizan, Perverter of Truth","rare","Creature","1.99","1.26","1.42","0.42","0.02","0.19999999999999993","72"
"1419","G,W","4","Yasharn, Implacable Earth","rare","Creature","0.69","0.5","0.71","0.29","0.02","0.8309859154929576","72"
"1420","R,W","5","Djeru and Hazoret","rare","Creature","0.49","0.39","0.35","0.2","0.02","0.13333333333333333","71"
"1421","G,U","6","Kodama of the East Tree // Sakashima of a Thousand Faces","rare","Creature","5.99","3.37","5.7","3.6","10.91","0.9206349206349206","71"
"1422","W,U","3","Tidus, Blitzball Star","uncommon","Creature","0.35","0.2","0.21","0.05","0.03","0.37894736842105275","71"
"1423","B","6","Iname, Death Aspect","rare","Creature","0.59","0.49","0.53","0.25","0.02","0.3","71"
"1424","G,W,U","3","Jedit Ojanen, Mercenary","mythic","Creature","0.99","0.5","0.71","0.42","0.14","0.4","71"
"1425","R,W","5","Eivor, Battle-Ready","mythic","Creature","4.99","3.59","4.98","undefined","0.03","0.3","71"
"1426","U,B","4","Taeko, the Patient Avalanche","mythic","Creature","15.99","19","14.97","6.9","undefined","0.20212765957446813","71"
"1427","B,R,G,W","5","Ravos, Soultender // Tana, the Bloodsower","mythic","Creature","12.99","8.98","11.4","5.73","9.21","0.36363636363636365","71"
"1428","R","4","Ib Halfheart, Goblin Tactician","rare","Creature","0.59","0.71","0.71","0.49","0.02","0.13333333333333333","71"
"1429","W","4","Apothecary White","rare","Creature","4.49","5.37","4.98","3.38","0.1","0","71"
"1430","B,R","4","Fire Lord Ozai","mythic","Creature","24.99","55","undefined","undefined","undefined","0","71"
"1431","G,U","2","Nicanzil, Current Conductor","uncommon","Creature","0.35","0.2","0.21","0.07","0.03","0.23809523809523808","71"
"1432","R,G,W,U","2","Akiri, Line-Slinger // Thrasios, Triton Hero","rare","Creature","4.99","3.64","4.27","2.7","1.58","0.4090909090909091","71"
"1433","B,G","5","The Odd Acorn Gang","mythic","Creature","0.99","0.46","0.71","0.91","1.66","0","70"
"1434","R","2","Kediss, Emberclaw Familiar // Rograkh, Son of Rohgahh","uncommon","Creature","6.99","5.21","7.12","1.79","1.76","0.5128205128205131","70"
"1435","R","4","Rose, Cutthroat Raider","rare","Creature","1.49","0.7","1.42","0.7","1.19","0.055555555555555546","70"
"1436","U","3","Jill, Shiva's Dominant","rare","Creature","0.79","0.58","0.71","0.47","0.02","0.3010752688172044","70"
"1437","U,B,R","5","Kraum, Ludevic's Opus // Vial Smasher the Fierce","rare","Creature","7.49","5.39","6.41","2.86","0.47","0.6699999999999996","70"
"1438","R","2","Inti, Seneschal of the Sun","rare","Creature","2.79","1.26","3.2","1.36","0.44","0.2048192771084337","70"
"1439","G","4","Mowu, Loyal Companion","uncommon","Creature","0.35","0.23","0.21","0.06","0.03","0.4444444444444444","70"
"1440","G,W,U","6","The Sixth Doctor // Romana II","rare","Creature","0.49","0.31","0.53","0.26","undefined","0.15","70"
"1441","B","8","Vilis, Broker of Blood","rare","Creature","10.99","8.64","10.69","7.4","0.02","0.8126888217522656","70"
"1442","U","10","Jin-Gitaxias, Core Augur","mythic","Creature","9.99","5.75","10.69","6.62","0.02","2.571884984025557","69"
"1443","G","4","Casal, Lurkwood Pathfinder","rare","Creature","14.99","18.59","14.25","8.08","undefined","0.4444444444444444","69"
"1444","U,B","2","The Master, Formed Anew","rare","Creature","0.49","0.25","0.35","0.13","undefined","0.23529411764705882","69"
"1445","U,R,W","3","Leori, Sparktouched Hunter","mythic","Creature","0.99","0.5","1.06","0.47","3.75","0.3333333333333333","69"
"1446","U,R","5","The Tenth Doctor // Clara Oswald","mythic","Creature","0.99","0.49","0.71","3","undefined","0.6666666666666666","69"
"1447","W,U","6","Isperia, Supreme Judge","mythic","Creature","0.99","0.47","0.71","0.26","0.02","0.25","69"
"1448","U,R","2","Captain Storm, Cosmium Raider","uncommon","Creature","0.35","0.2","0.21","0.1","0.03","0.20833333333333334","69"
"1449","G,W","5","Tolsimir, Friend to Wolves","rare","Creature","0.49","0.47","0.53","0.21","0.02","0.13333333333333333","69"
"1450","B,R","4","Hidetsugu, Devouring Chaos","rare","Creature","0.49","0.29","0.35","0.02","0.02","0.13043478260869565","69"
"1451","R","4","Jaxis, the Troublemaker","rare","Creature","2.99","1.18","2.85","0.78","0.02","0.212707182320442","69"
"1452","U,B,R,G","4","Cecily, Haunted Mage // Elmar, Ulvenwald Informant","rare","Creature","0.69","0.5","0.71","0.18","1.18","0.7333333333333333","69"
"1453","W,B","6","Rodolf Duskbringer","rare","Creature","5.99","4.55","5.7","4.78","undefined","0.5","68"
